time_s,depth_m,depth_setpoint_m,depth_error_m,velocity_mps
0.355,0.5912,0.5,-0.0912,0.0
0.404,0.5912,0.5,-0.0912,0.0
0.454,0.5912,0.5,-0.0912,0.0
0.504,0.5912,0.5,-0.0912,0.0
0.554,0.5912,0.5,-0.0912,0.0
0.604,0.5912,0.5,-0.0912,0.0
0.654,0.5911,0.5,-0.0911,0.0
0.704,0.5911,0.5,-0.0911,0.0
0.754,0.5911,0.5,-0.0911,0.0
0.804,0.5911,0.5,-0.0911,0.0
0.854,0.5911,0.5,-0.0911,0.0
0.904,0.5912,0.5,-0.0912,0.0
0.954,0.5912,0.5,-0.0912,0.0
1.004,0.5912,0.5,-0.0912,0.0
1.054,0.5912,0.5,-0.0912,0.0
1.104,0.5911,0.5,-0.0911,0.0
1.154,0.5911,0.5,-0.0911,0.0
1.204,0.5911,0.5,-0.0911,0.0
1.254,0.5912,0.5,-0.0912,0.0
1.304,0.5912,0.5,-0.0912,0.0
1.354,0.5912,0.5,-0.0912,0.0
1.404,0.5913,0.5,-0.0913,0.0
1.454,0.5914,0.5,-0.0914,0.0
1.504,0.5914,0.5,-0.0914,0.0
1.554,0.5914,0.5,-0.0914,0.0
1.604,0.5914,0.5,-0.0914,0.0
1.654,0.5918,0.5,-0.0918,0.0
1.704,0.5918,0.5,-0.0918,0.0
1.754,0.592,0.5,-0.092,0.0
1.804,0.5922,0.5,-0.0922,0.002
1.854,0.5923,0.5,-0.0923,0.002
1.904,0.5926,0.5,-0.0926,0.002
1.954,0.5926,0.5,-0.0926,0.002
2.004,0.593,0.5,-0.093,0.004
2.054,0.593,0.5,-0.093,0.004
2.104,0.593,0.5,-0.093,0.002
2.154,0.593,0.5,-0.093,0.002
2.204,0.593,0.5,-0.093,0.0
2.254,0.593,0.5,-0.093,0.0
2.304,0.5928,0.5,-0.0928,0.0
2.354,0.5928,0.5,-0.0928,0.0
2.404,0.5927,0.5,-0.0927,0.0
2.454,0.5926,0.5,-0.0926,0.0
2.504,0.5926,0.5,-0.0926,0.0
2.554,0.5923,0.5,-0.0923,0.0
2.604,0.5922,0.5,-0.0922,-0.002
2.654,0.5918,0.5,-0.0918,-0.002
2.704,0.5911,0.5,-0.0911,-0.002
2.754,0.59,0.5,-0.09,-0.002
2.804,0.589,0.5,-0.089,-0.006
2.854,0.5879,0.5,-0.0879,-0.008
2.904,0.5865,0.5,-0.0865,-0.014
2.954,0.5857,0.5,-0.0857,-0.016
3.004,0.5841,0.5,-0.0841,-0.02
3.054,0.5826,0.5,-0.0826,-0.022
3.104,0.5804,0.5,-0.0804,-0.022
3.154,0.5785,0.5,-0.0785,-0.028
3.204,0.576,0.5,-0.076,-0.03
3.254,0.5737,0.5,-0.0737,-0.032
3.304,0.5713,0.5,-0.0713,-0.038
3.354,0.5688,0.5,-0.0688,-0.044
3.404,0.5663,0.5,-0.0663,-0.046
3.454,0.5631,0.5,-0.0631,-0.048
3.504,0.56,0.5,-0.06,-0.05
3.554,0.5564,0.5,-0.0564,-0.05
3.604,0.5526,0.5,-0.0526,-0.05
3.654,0.5491,0.5,-0.0491,-0.062
3.704,0.546,0.5,-0.046,-0.062
3.754,0.5416,0.5,-0.0416,-0.064
3.804,0.5374,0.5,-0.0374,-0.07
3.854,0.5332,0.5,-0.0332,-0.072
3.904,0.528,0.5,-0.028,-0.076
3.954,0.5238,0.5,-0.0238,-0.084
4.004,0.5192,0.5,-0.0192,-0.084
4.054,0.5141,0.5,-0.0141,-0.084
4.104,0.5085,0.5,-0.0085,-0.088
4.154,0.5033,0.5,-0.0033,-0.092
4.204,0.4979,0.5,0.0021,-0.102
4.254,0.492,0.5,0.008,-0.104
4.304,0.4856,0.5,0.0144,-0.104
4.354,0.4805,0.5,0.0195,-0.104
4.404,0.4746,0.5,0.0254,-0.108
4.454,0.468,0.5,0.032,-0.112
4.504,0.4624,0.5,0.0376,-0.112
4.554,0.4553,0.5,0.0447,-0.118
4.604,0.449,0.5,0.051,-0.118
4.654,0.4431,0.5,0.0569,-0.118
4.704,0.4369,0.5,0.0631,-0.124
4.754,0.4305,0.5,0.0695,-0.124
4.804,0.4243,0.5,0.0757,-0.124
4.854,0.418,0.5,0.082,-0.126
4.904,0.411,0.5,0.089,-0.126
