time_s,depth_m,depth_setpoint_m,depth_error_m,velocity_mps
0.355,0.1839,0.5,0.3161,0.0
0.404,0.1839,0.5,0.3161,0.0
0.454,0.1838,0.5,0.3162,0.0
0.504,0.1838,0.5,0.3162,0.0
0.554,0.1836,0.5,0.3164,0.0
0.604,0.1836,0.5,0.3164,0.0
0.654,0.1836,0.5,0.3164,0.0
0.704,0.1836,0.5,0.3164,0.0
0.754,0.1835,0.5,0.3165,0.0
0.804,0.1835,0.5,0.3165,0.0
0.854,0.1834,0.5,0.3166,0.0
0.904,0.1834,0.5,0.3166,0.0
0.954,0.1834,0.5,0.3166,0.0
1.004,0.1834,0.5,0.3166,0.0
1.054,0.1834,0.5,0.3166,0.0
1.104,0.1834,0.5,0.3166,0.0
1.154,0.1834,0.5,0.3166,0.0
1.204,0.1834,0.5,0.3166,0.0
1.254,0.1834,0.5,0.3166,0.0
1.304,0.1833,0.5,0.3167,0.0
1.354,0.1833,0.5,0.3167,0.0
1.404,0.1833,0.5,0.3167,0.0
1.454,0.1833,0.5,0.3167,0.0
1.504,0.1834,0.5,0.3166,0.0
1.554,0.1833,0.5,0.3167,0.0
1.604,0.1832,0.5,0.3168,0.0
1.654,0.1832,0.5,0.3168,0.0
1.704,0.1832,0.5,0.3168,0.0
1.754,0.1832,0.5,0.3168,0.0
1.804,0.1832,0.5,0.3168,0.0
1.854,0.1832,0.5,0.3168,0.0
1.904,0.1832,0.5,0.3168,0.0
1.954,0.1832,0.5,0.3168,0.0
2.004,0.1833,0.5,0.3167,0.0
2.054,0.1833,0.5,0.3167,0.0
2.104,0.1833,0.5,0.3167,0.0
2.154,0.1833,0.5,0.3167,0.0
2.204,0.1833,0.5,0.3167,0.0
2.254,0.1833,0.5,0.3167,0.0
2.304,0.1833,0.5,0.3167,0.0
2.354,0.1833,0.5,0.3167,0.0
2.404,0.1833,0.5,0.3167,0.0
2.454,0.1833,0.5,0.3167,0.0
2.504,0.1833,0.5,0.3167,0.0
2.554,0.1833,0.5,0.3167,0.0
2.604,0.1833,0.5,0.3167,0.0
2.654,0.1833,0.5,0.3167,0.0
2.704,0.1833,0.5,0.3167,0.0
2.754,0.1833,0.5,0.3167,0.0
2.809,0.1833,0.5,0.3167,0.0
2.864,0.1833,0.5,0.3167,0.0
2.919,0.1833,0.5,0.3167,0.0
2.968,0.1833,0.5,0.3167,0.0
3.018,0.1833,0.5,0.3167,0.0
3.068,0.1833,0.5,0.3167,0.0
3.118,0.1833,0.5,0.3167,0.0
3.168,0.1833,0.5,0.3167,0.0
3.218,0.1833,0.5,0.3167,0.0
3.268,0.1832,0.5,0.3168,0.0
3.318,0.183,0.5,0.317,0.0
3.368,0.183,0.5,0.317,0.0
3.418,0.1829,0.5,0.3171,0.0
3.468,0.1829,0.5,0.3171,0.0
3.518,0.1829,0.5,0.3171,0.0
3.568,0.1829,0.5,0.3171,0.0
3.618,0.1829,0.5,0.3171,0.0
3.668,0.1829,0.5,0.3171,0.0
3.718,0.1829,0.5,0.3171,0.0
3.768,0.1829,0.5,0.3171,0.0
3.818,0.1829,0.5,0.3171,0.0
3.868,0.1829,0.5,0.3171,0.0
3.918,0.1829,0.5,0.3171,0.0
3.968,0.183,0.5,0.317,0.0
4.018,0.183,0.5,0.317,0.0
4.068,0.1831,0.5,0.3169,0.0
4.118,0.1832,0.5,0.3168,0.0
4.168,0.1835,0.5,0.3165,0.0
4.218,0.1835,0.5,0.3165,0.0
4.268,0.1836,0.5,0.3164,0.002
4.318,0.1836,0.5,0.3164,0.002
4.368,0.1838,0.5,0.3162,0.002
4.418,0.1843,0.5,0.3157,0.002
4.468,0.1845,0.5,0.3155,0.002
4.518,0.1849,0.5,0.3151,0.004
4.568,0.185,0.5,0.315,0.004
4.618,0.1853,0.5,0.3147,0.004
4.668,0.1857,0.5,0.3143,0.004
4.718,0.186,0.5,0.314,0.006
4.768,0.1868,0.5,0.3132,0.006
4.818,0.1871,0.5,0.3129,0.006
4.868,0.1875,0.5,0.3125,0.006
4.918,0.188,0.5,0.312,0.008
4.968,0.1884,0.5,0.3116,0.008
5.018,0.1895,0.5,0.3105,0.008
5.068,0.19,0.5,0.31,0.008
5.118,0.1905,0.5,0.3095,0.01
5.168,0.1914,0.5,0.3086,0.01
5.218,0.1924,0.5,0.3076,0.01
5.268,0.1931,0.5,0.3069,0.01
5.318,0.1952,0.5,0.3048,0.014
5.368,0.1956,0.5,0.3044,0.014
5.418,0.1969,0.5,0.3031,0.018
5.468,0.1976,0.5,0.3024,0.014
5.518,0.1996,0.5,0.3004,0.018
5.568,0.2007,0.5,0.2993,0.02
5.618,0.2019,0.5,0.2981,0.022
5.668,0.2041,0.5,0.2959,0.024
5.718,0.206,0.5,0.294,0.026
5.768,0.2075,0.5,0.2925,0.026
5.818,0.2094,0.5,0.2906,0.03
5.868,0.2112,0.5,0.2888,0.036
5.918,0.2128,0.5,0.2872,0.036
5.968,0.2155,0.5,0.2845,0.036
6.018,0.2172,0.5,0.2828,0.036
6.068,0.2198,0.5,0.2802,0.038
6.118,0.2225,0.5,0.2775,0.038
6.168,0.2246,0.5,0.2754,0.038
6.218,0.2272,0.5,0.2728,0.042
6.268,0.2298,0.5,0.2702,0.052
6.318,0.2328,0.5,0.2672,0.052
6.368,0.2358,0.5,0.2642,0.052
6.418,0.239,0.5,0.261,0.052
6.468,0.242,0.5,0.258,0.054
6.518,0.2452,0.5,0.2548,0.06
6.568,0.248,0.5,0.252,0.06
6.618,0.252,0.5,0.248,0.06
6.668,0.2552,0.5,0.2448,0.06
6.718,0.2582,0.5,0.2418,0.06
6.768,0.2618,0.5,0.2382,0.064
6.818,0.2653,0.5,0.2347,0.064
6.868,0.2695,0.5,0.2305,0.064
6.918,0.2727,0.5,0.2273,0.064
6.968,0.2767,0.5,0.2233,0.07
7.018,0.2805,0.5,0.2195,0.072
7.068,0.2844,0.5,0.2156,0.072
7.118,0.2883,0.5,0.2117,0.076
7.168,0.2922,0.5,0.2078,0.078
7.218,0.2965,0.5,0.2035,0.078
7.268,0.3002,0.5,0.1998,0.078
7.318,0.3043,0.5,0.1957,0.078
7.368,0.3081,0.5,0.1919,0.078
7.418,0.3119,0.5,0.1881,0.078
7.468,0.3164,0.5,0.1836,0.078
7.518,0.3206,0.5,0.1794,0.078
7.568,0.3252,0.5,0.1748,0.082
7.618,0.3293,0.5,0.1707,0.082
7.668,0.3329,0.5,0.1671,0.082
7.718,0.3363,0.5,0.1637,0.082
7.768,0.3404,0.5,0.1596,0.082
7.818,0.3439,0.5,0.1561,0.082
