time_s,actuator_mm,actuator_setpoint_mm,depth_filtered_m,depth_setpoint_m,motor_cmd
0.352,13.187,20.0,0.1613,0.2025,0
0.401,13.187,20.0,0.1613,0.2025,0
0.451,13.187,20.0,0.1609,0.2025,0
0.501,13.199,20.0,0.1613,0.2025,0
0.551,13.199,20.0,0.1611,0.2025,0
0.601,13.187,20.0,0.1611,0.2025,161
0.651,13.162,20.0,0.1609,0.2025,161
0.701,12.418,20.0,0.1609,0.2025,161
0.751,13.736,20.0,0.1609,0.2025,161
0.801,13.651,20.0,0.1609,0.2025,168
0.851,14.005,20.0,0.1607,0.2025,168
0.901,14.371,20.0,0.1607,0.2025,158
0.951,14.835,20.0,0.1604,0.2025,158
1.001,14.628,20.0,0.1604,0.2025,157
1.051,15.14,20.0,0.16,0.2025,157
1.101,15.055,20.0,0.1599,0.2025,158
1.151,15.543,20.0,0.1596,0.2025,158
1.201,15.324,20.0,0.159,0.2025,156
1.251,15.958,20.0,0.1587,0.2025,156
1.301,16.117,20.0,0.1581,0.2025,156
1.351,16.386,20.0,0.1572,0.2025,156
1.401,16.203,20.0,0.157,0.2025,151
1.451,15.934,20.0,0.1561,0.2025,152
1.501,16.764,20.0,0.1554,0.2025,152
1.551,15.519,20.0,0.1548,0.2025,157
1.601,17.289,20.0,0.1543,0.2025,157
1.651,17.68,20.0,0.153,0.2025,159
1.701,17.814,20.0,0.1526,0.2025,142
1.751,18.095,24.822998046875,0.152,0.2025,142
1.801,18.242,40.82275390625,0.151,0.2025,147
1.851,18.364,44.1168212890625,0.1505,0.2025,147
1.901,18.266,44.35211181640625,0.1505,0.2025,232
1.951,19.609,44.35211181640625,0.1498,0.2025,247
2.001,20.745,44.35211181640625,0.1494,0.2025,247
2.051,22.1,44.58740234375,0.1487,0.2025,242
2.101,23.98,36.5875244140625,0.1481,0.2025,242
2.151,25.299,20.0,0.1472,0.2025,232
2.201,26.545,20.0,0.1469,0.2025,192
2.251,27.228,23.8818359375,0.1466,0.2025,192
2.301,27.949,35.17578125,0.1463,0.2025,-144
2.351,27.998,33.7640380859375,0.1463,0.2025,-144
2.401,28.23,20.0,0.146,0.2025,175
