time_s,depth_m,depth_setpoint_m,depth_error_m,velocity_mps,actuator_setpoint_mm
0.353,0.7272,0.2448,-0.4824,0.0,50.0
0.401,0.7276,0.2448,-0.4828,0.0083,50.0
0.451,0.7272,0.2448,-0.4824,0.0,50.0
0.501,0.7272,0.2448,-0.4824,0.0,50.0
0.551,0.7272,0.2448,-0.4824,0.0,50.0
0.601,0.7272,0.2448,-0.4824,0.0,50.0
0.651,0.7272,0.2448,-0.4824,0.0,50.0
0.701,0.7272,0.2448,-0.4824,0.0,50.0
0.751,0.7271,0.2448,-0.4823,0.0,50.0
0.801,0.7272,0.2448,-0.4824,0.0,50.0
0.851,0.7272,0.2448,-0.4824,0.0,50.0
0.901,0.7272,0.2448,-0.4824,0.0,50.0
0.951,0.7272,0.2448,-0.4824,0.0,50.0
1.001,0.7272,0.2448,-0.4824,0.0,50.0
1.051,0.7271,0.2448,-0.4823,0.0,50.0
1.101,0.7271,0.2448,-0.4823,0.0,50.0
1.151,0.727,0.2448,-0.4822,0.0,50.0
1.201,0.727,0.2448,-0.4822,0.0,50.0
1.251,0.7269,0.2448,-0.4821,0.0,50.0
1.301,0.7269,0.2448,-0.4821,0.0,27.52518653869629
1.351,0.7269,0.2448,-0.4821,0.0,27.52518653869629
1.401,0.7269,0.2448,-0.4821,0.0,27.52518653869629
1.451,0.7269,0.2448,-0.4821,0.0,27.52518653869629
1.501,0.7265,0.2448,-0.4817,0.0,27.52518653869629
1.551,0.7264,0.2448,-0.4816,0.0,27.52518653869629
1.601,0.7264,0.2448,-0.4816,0.0,27.52518653869629
1.651,0.7262,0.2448,-0.4814,0.0,27.52518653869629
1.701,0.7259,0.2448,-0.4811,0.0,27.52518653869629
1.751,0.7258,0.2448,-0.481,-0.002,27.52518653869629
1.801,0.7257,0.2448,-0.4809,-0.002,27.52518653869629
1.851,0.7256,0.2448,-0.4808,-0.002,27.52518653869629
1.901,0.7253,0.2448,-0.4805,-0.002,27.52518653869629
1.951,0.7249,0.2448,-0.4801,-0.002,27.52518653869629
2.001,0.7242,0.2448,-0.4794,-0.004,27.52518653869629
2.051,0.7242,0.2448,-0.4794,-0.004,27.52518653869629
2.101,0.7234,0.2448,-0.4786,-0.006,27.52518653869629
2.151,0.7226,0.2448,-0.4778,-0.006,27.52518653869629
2.201,0.7223,0.2448,-0.4775,-0.006,27.52518653869629
2.251,0.722,0.2448,-0.4772,-0.006,27.52518653869629
2.301,0.7213,0.2448,-0.4765,-0.008,29.025184631347656
2.351,0.7205,0.2448,-0.4757,-0.014,29.025184631347656
2.401,0.7195,0.2448,-0.4747,-0.014,29.025184631347656
2.451,0.7192,0.2448,-0.4744,-0.014,29.025184631347656
