time_s,actuator_mm,actuator_setpoint_mm,depth_filtered_m,depth_setpoint_m,motor_cmd
0.352,63.59,50.0,0.8354,0.5612,0.0
0.401,63.614,50.0,0.8354,0.5612,0.0
0.451,63.614,50.0,0.8349,0.5612,0.0
0.501,63.59,50.0,0.8349,0.5612,0.0
0.551,63.614,50.0,0.8349,0.5612,0.0
0.601,63.59,50.0,0.8351,0.5612,0.0
0.651,63.59,50.0,0.8349,0.5612,0.0
0.701,63.59,50.0,0.8351,0.5612,0.0
0.751,63.59,50.0,0.8351,0.5612,0.0
0.801,63.59,50.0,0.8351,0.5612,0.0
0.851,63.59,50.0,0.8351,0.5612,0.0
0.901,63.614,50.0,0.8351,0.5612,0.0
0.951,63.59,50.0,0.8349,0.5612,0.0
1.001,63.614,50.0,0.8351,0.5612,0.0
1.051,63.614,50.0,0.8351,0.5612,0.0
1.101,63.59,50.0,0.8349,0.5612,0.0
1.151,63.59,50.0,0.8351,0.5612,0.0
1.201,63.614,50.0,0.8351,0.5612,0.0
1.251,63.614,50.0,0.8351,0.5612,0.0
1.301,63.59,19.19345474243164,0.8351,0.5612,0.0
1.351,63.663,19.19345474243164,0.8351,0.5612,-12.0
1.406,62.833,19.19345474243164,0.8351,0.5612,-12.0
1.455,61.929,19.19345474243164,0.8351,0.5612,-12.0
1.505,61.099,19.19345474243164,0.835,0.5612,-12.0
1.555,60.049,19.19345474243164,0.835,0.5612,-12.0
1.605,59.243,19.19345474243164,0.835,0.5612,-12.0
1.655,58.144,19.19345474243164,0.835,0.5612,-12.0
1.705,57.241,19.19345474243164,0.835,0.5612,-12.0
1.755,56.239,19.19345474243164,0.835,0.5612,-12.0
1.805,55.336,19.19345474243164,0.835,0.5612,-12.0
1.855,54.481,19.19345474243164,0.835,0.5612,-12.0
1.905,53.455,19.19345474243164,0.8348,0.5612,-12.0
1.955,52.601,19.19345474243164,0.8348,0.5612,-12.0
2.005,51.746,19.19345474243164,0.8348,0.5612,-12.0
2.055,50.794,19.19345474243164,0.8347,0.5612,-12.0
2.105,49.841,19.19345474243164,0.8346,0.5612,-12.0
2.155,48.889,19.19345474243164,0.8346,0.5612,-12.0
2.205,48.034,19.19345474243164,0.8346,0.5612,-12.0
2.255,47.057,19.19345474243164,0.8346,0.5612,-12.0
2.305,46.032,20.69345474243164,0.8346,0.5612,-12.0
2.355,45.177,20.69345474243164,0.8346,0.5612,-12.0
2.405,44.298,20.69345474243164,0.8345,0.5612,-12.0
2.455,43.248,20.69345474243164,0.8344,0.5612,-12.0
2.505,42.393,20.69345474243164,0.8344,0.5612,-12.0
2.555,41.343,20.69345474243164,0.8344,0.5612,-12.0
2.605,40.464,20.69345474243164,0.8344,0.5612,-12.0
2.655,39.438,20.69345474243164,0.8343,0.5612,-12.0
2.705,38.584,20.69345474243164,0.8339,0.5612,-12.0
2.755,37.705,20.69345474243164,0.8339,0.5612,-12.0
2.805,36.679,20.69345474243164,0.8339,0.5612,-12.0
2.855,35.775,20.69345474243164,0.8339,0.5612,-12.0
2.905,34.823,20.69345474243164,0.8338,0.5612,-12.0
2.955,33.895,20.69345474243164,0.8338,0.5612,-12.0
3.005,33.016,20.69345474243164,0.8336,0.5612,-12.0
3.055,32.063,20.69345474243164,0.8336,0.5612,-12.0
3.105,31.233,20.69345474243164,0.8336,0.5612,-11.717647058823529
3.155,30.452,20.69345474243164,0.8335,0.5612,-11.341176470588236
3.205,29.499,20.69345474243164,0.8335,0.5612,-11.341176470588236
3.255,29.402,20.69345474243164,0.8334,0.5612,-10.729411764705882
3.305,28.181,22.193452835083008,0.8334,0.5612,-10.729411764705882
3.355,27.766,22.193452835083008,0.8334,0.5612,-10.352941176470589
3.405,26.593,22.193452835083008,0.8334,0.5612,-10.352941176470589
3.455,25.958,22.193452835083008,0.8334,0.5612,-9.176470588235293
3.505,25.617,22.193452835083008,0.8334,0.5612,-9.176470588235293
3.555,25.324,22.193452835083008,0.8333,0.5612,-8.470588235294118
3.605,25.104,22.193452835083008,0.8333,0.5612,-8.329411764705883
3.655,24.884,22.193452835083008,0.8332,0.5612,-8.329411764705883
3.705,24.493,22.193452835083008,0.8332,0.5612,-8.141176470588235
3.755,24.444,22.193452835083008,0.8332,0.5612,-8.141176470588235
3.805,23.98,22.193452835083008,0.8332,0.5612,-7.905882352941177
3.855,24.029,22.193452835083008,0.8332,0.5612,-7.905882352941177
3.905,24.225,22.193452835083008,0.8329,0.5612,-7.905882352941177
3.955,24.127,22.193452835083008,0.8325,0.5612,-7.764705882352941
4.005,23.443,22.193452835083008,0.8323,0.5612,-7.764705882352941
4.055,23.346,22.193452835083008,0.8322,0.5612,-7.764705882352941
4.105,23.028,22.193452835083008,0.8312,0.5612,-7.529411764705882
4.155,23.223,22.193452835083008,0.8309,0.5612,-7.529411764705882
4.205,23.053,22.193452835083008,0.8298,0.5612,-7.3882352941176475
4.255,23.028,22.193452835083008,0.8287,0.5612,-7.3882352941176475
4.305,22.808,23.693450927734375,0.8276,0.5612,-7.3882352941176475
4.355,22.955,23.693450927734375,0.8266,0.5612,-7.3882352941176475
4.405,22.637,23.693450927734375,0.8253,0.5612,-7.3882352941176475
4.455,22.613,23.693450927734375,0.8238,0.5612,7.341176470588235
4.505,22.857,23.693450927734375,0.8222,0.5612,7.341176470588235
4.555,22.955,23.693450927734375,0.8199,0.5612,7.482352941176471
4.605,23.565,23.693450927734375,0.817,0.5612,7.3882352941176475
4.655,23.81,23.693450927734375,0.815,0.5612,7.3882352941176475
4.705,24.274,23.693450927734375,0.8114,0.5612,7.105882352941176
4.755,24.347,23.693450927734375,0.8083,0.5612,7.105882352941176
4.805,25.031,23.693450927734375,0.8051,0.5612,-7.294117647058823
4.855,25.226,23.693450927734375,0.801,0.5612,-7.294117647058823
4.905,24.591,23.693450927734375,0.7964,0.5612,-7.576470588235294
4.955,24.933,23.693450927734375,0.7918,0.5612,-7.576470588235294
5.005,24.713,23.693450927734375,0.7871,0.5612,-7.3882352941176475
5.055,24.786,23.693450927734375,0.7815,0.5612,-7.3882352941176475
5.105,24.274,23.693450927734375,0.7764,0.5612,-7.435294117647059
5.155,24.444,23.693450927734375,0.771,0.5612,-7.435294117647059
5.205,24.054,23.693450927734375,0.7636,0.5612,-7.294117647058823
5.255,24.493,23.693450927734375,0.7579,0.5612,-7.294117647058823
5.305,24.078,25.193452835083008,0.7514,0.5612,-7.2
5.355,24.249,25.193452835083008,0.7437,0.5612,-7.341176470588235
5.405,23.687,25.193452835083008,0.7372,0.5612,-7.341176470588235
5.455,23.98,25.193452835083008,0.731,0.5612,7.435294117647059
5.505,23.98,25.193452835083008,0.7225,0.5612,7.435294117647059
5.555,24.42,25.193452835083008,0.7149,0.5612,7.529411764705882
5.605,24.591,25.193452835083008,0.7078,0.5612,7.529411764705882
5.655,24.957,25.193452835083008,0.6994,0.5612,7.341176470588235
5.705,25.519,25.193452835083008,0.692,0.5612,7.341176470588235
5.755,25.714,25.193452835083008,0.6844,0.5612,7.152941176470589
5.805,26.716,25.193452835083008,0.6762,0.5612,7.152941176470589
5.855,27.082,25.193452835083008,0.6688,0.5612,-7.247058823529412
5.905,26.789,25.193452835083008,0.6606,0.5612,-7.247058823529412
5.955,26.789,25.193452835083008,0.6528,0.5612,-7.764705882352941
6.005,26.471,25.193452835083008,0.645,0.5612,-7.764705882352941
6.055,26.447,25.193452835083008,0.6368,0.5612,-7.670588235294118
6.105,26.081,25.193452835083008,0.6299,0.5612,-7.529411764705882
6.155,26.276,25.193452835083008,0.622,0.5612,-7.529411764705882
6.205,25.861,25.193452835083008,0.6155,0.5612,-7.3882352941176475
6.255,26.032,25.193452835083008,0.6083,0.5612,-7.3882352941176475
6.305,25.617,26.693450927734375,0.6004,0.5612,-7.294117647058823
6.355,25.641,26.693450927734375,0.5939,0.5612,-7.3882352941176475
6.405,25.25,26.693450927734375,0.5868,0.5612,-7.3882352941176475
6.455,25.177,26.693450927734375,0.5803,0.5612,7.435294117647059
6.505,25.47,26.693450927734375,0.5736,0.5612,7.435294117647059
6.555,25.788,26.693450927734375,0.5686,0.5612,7.623529411764705
6.605,26.203,26.693450927734375,0.5617,0.5612,7.529411764705882
6.655,26.447,26.693450927734375,0.5549,0.5612,7.529411764705882
6.705,27.082,26.693450927734375,0.5496,0.5612,7.247058823529412
6.755,27.106,26.693450927734375,0.5439,0.5612,7.247058823529412
6.805,27.912,26.693450927734375,0.5373,0.5612,-7.2
6.855,27.937,26.693450927734375,0.5325,0.5612,-7.2
6.905,27.839,26.693450927734375,0.5267,0.5612,-7.2
6.955,27.643,26.693450927734375,0.5211,0.5612,-7.529411764705882
7.005,27.302,26.693450927734375,0.5163,0.5612,-7.529411764705882
7.055,27.497,26.693450927734375,0.5104,0.5612,-7.435294117647059
7.105,27.521,26.693450927734375,0.5045,0.5612,-7.294117647058823
7.155,27.204,26.693450927734375,0.4997,0.5612,-7.294117647058823
7.205,26.813,26.693450927734375,0.4947,0.5612,-7.3882352941176475
7.255,26.96,26.693450927734375,0.4892,0.5612,-7.3882352941176475
7.305,26.74,25.193452835083008,0.4842,0.5612,-7.105882352941176
7.355,26.862,25.193452835083008,0.479,0.5612,-7.105882352941176
7.405,26.618,25.193452835083008,0.4734,0.5612,-7.623529411764705
7.455,26.52,25.193452835083008,0.4682,0.5612,-7.623529411764705
7.505,27.179,25.193452835083008,0.4628,0.5612,-7.576470588235294
7.555,25.934,25.193452835083008,0.4586,0.5612,-7.576470588235294
7.605,26.056,25.193452835083008,0.4532,0.5612,-7.811764705882353
7.655,26.178,25.193452835083008,0.4491,0.5612,-7.811764705882353
7.705,25.275,25.193452835083008,0.4438,0.5612,-7.3882352941176475
7.755,25.519,25.193452835083008,0.4383,0.5612,-7.3882352941176475
7.805,25.519,25.193452835083008,0.4333,0.5612,-7.105882352941176
7.855,25.348,25.193452835083008,0.4285,0.5612,-7.2
7.905,25.153,25.193452835083008,0.4229,0.5612,-7.2
7.955,25.519,25.193452835083008,0.4178,0.5612,-7.105882352941176
8.005,25.177,25.193452835083008,0.4135,0.5612,-7.105882352941176
8.055,25.348,25.193452835083008,0.4075,0.5612,-7.2
8.105,24.933,25.193452835083008,0.4024,0.5612,0.0
8.155,24.957,25.193452835083008,0.397,0.5612,0.0
8.205,25.055,25.193452835083008,0.3915,0.5612,7.152941176470589
8.255,25.006,25.193452835083008,0.3865,0.5612,7.152941176470589
8.305,25.47,26.693450927734375,0.3813,0.5612,7.105882352941176
8.355,25.421,26.693450927734375,0.3761,0.5612,7.105882352941176
8.405,25.763,26.693450927734375,0.3703,0.5612,7.105882352941176
8.455,25.958,26.693450927734375,0.3648,0.5612,7.529411764705882
8.505,26.764,26.693450927734375,0.3593,0.5612,7.3882352941176475
8.555,26.96,26.693450927734375,0.3538,0.5612,7.3882352941176475
8.605,27.057,26.693450927734375,0.3486,0.5612,-7.105882352941176
8.655,27.448,26.693450927734375,0.3429,0.5612,-7.105882352941176
8.705,27.302,26.693450927734375,0.3375,0.5612,-7.2
8.755,27.253,26.693450927734375,0.3318,0.5612,-7.2
8.805,27.131,26.693450927734375,0.3264,0.5612,-7.294117647058823
8.855,26.642,26.693450927734375,0.3204,0.5612,-7.294117647058823
8.905,26.862,26.693450927734375,0.315,0.5612,-7.247058823529412
8.955,26.813,26.693450927734375,0.309,0.5612,-7.247058823529412
9.005,26.764,26.693450927734375,0.304,0.5612,-7.105882352941176
