time_s,depth_m,depth_setpoint_m,depth_error_m,velocity_mps
0.352,0.808,0.2549,-0.5531,0.0
0.401,0.8081,0.2549,-0.5532,0.002
0.451,0.8081,0.2549,-0.5532,0.0
0.501,0.8081,0.2549,-0.5532,0.0
0.551,0.808,0.2549,-0.5531,0.0
0.601,0.8081,0.2549,-0.5532,0.0
0.651,0.808,0.2549,-0.5531,0.0
0.701,0.8081,0.2549,-0.5532,0.0
0.751,0.808,0.2549,-0.5531,0.0
0.801,0.808,0.2549,-0.5531,0.0
0.851,0.808,0.2549,-0.5531,0.0
0.901,0.8081,0.2549,-0.5532,0.0
0.951,0.808,0.2549,-0.5531,0.0
1.001,0.8081,0.2549,-0.5532,0.0
1.051,0.8081,0.2549,-0.5532,0.0
1.101,0.8081,0.2549,-0.5532,0.0
1.151,0.808,0.2549,-0.5531,0.0
1.201,0.808,0.2549,-0.5531,0.0
1.251,0.808,0.2549,-0.5531,0.0
1.301,0.8079,0.2549,-0.553,0.0
1.351,0.8078,0.2549,-0.5529,0.0
1.401,0.8078,0.2549,-0.5529,0.0
1.451,0.8078,0.2549,-0.5529,0.0
1.501,0.8078,0.2549,-0.5529,0.0
1.551,0.8076,0.2549,-0.5527,0.0
1.601,0.8076,0.2549,-0.5527,0.0
1.651,0.8076,0.2549,-0.5527,0.0
1.701,0.8075,0.2549,-0.5526,0.0
1.751,0.8075,0.2549,-0.5526,0.0
1.801,0.8074,0.2549,-0.5525,0.0
1.851,0.8072,0.2549,-0.5523,0.0
1.901,0.807,0.2549,-0.5521,-0.002
1.951,0.8069,0.2549,-0.552,-0.002
2.001,0.8069,0.2549,-0.552,-0.002
2.051,0.8066,0.2549,-0.5517,-0.002
2.101,0.8065,0.2549,-0.5516,-0.002
2.151,0.8065,0.2549,-0.5516,-0.002
2.201,0.806,0.2549,-0.5511,-0.002
2.251,0.8059,0.2549,-0.551,-0.002
2.301,0.8057,0.2549,-0.5508,-0.002
2.351,0.8055,0.2549,-0.5506,-0.002
2.401,0.8055,0.2549,-0.5506,-0.002
2.451,0.8053,0.2549,-0.5504,-0.004
2.501,0.8049,0.2549,-0.55,-0.004
2.551,0.8048,0.2549,-0.5499,-0.004
2.601,0.8046,0.2549,-0.5497,-0.004
2.651,0.8044,0.2549,-0.5495,-0.004
2.701,0.8038,0.2549,-0.5489,-0.004
2.751,0.8036,0.2549,-0.5487,-0.004
2.801,0.8035,0.2549,-0.5486,-0.004
2.851,0.8028,0.2549,-0.5479,-0.004
2.901,0.8027,0.2549,-0.5478,-0.004
2.951,0.8022,0.2549,-0.5473,-0.004
3.001,0.8021,0.2549,-0.5472,-0.004
3.051,0.802,0.2549,-0.5471,-0.004
3.101,0.8015,0.2549,-0.5466,-0.004
3.151,0.8012,0.2549,-0.5463,-0.004
3.201,0.8012,0.2549,-0.5463,-0.002
3.251,0.8012,0.2549,-0.5463,-0.002
3.301,0.8003,0.2549,-0.5454,-0.002
3.351,0.7998,0.2549,-0.5449,-0.006
3.401,0.7996,0.2549,-0.5447,-0.004
3.451,0.7994,0.2549,-0.5445,-0.004
3.501,0.7983,0.2549,-0.5434,-0.006
3.551,0.7982,0.2549,-0.5433,-0.004
3.601,0.798,0.2549,-0.5431,-0.004
3.651,0.7978,0.2549,-0.5429,-0.004
3.701,0.7973,0.2549,-0.5424,-0.004
3.751,0.7971,0.2549,-0.5422,-0.004
3.801,0.7963,0.2549,-0.5414,-0.004
3.851,0.7962,0.2549,-0.5413,-0.004
3.901,0.7961,0.2549,-0.5412,-0.004
3.951,0.7957,0.2549,-0.5408,-0.004
4.001,0.7955,0.2549,-0.5406,-0.004
4.051,0.7955,0.2549,-0.5406,-0.004
4.101,0.7954,0.2549,-0.5405,-0.004
4.151,0.795,0.2549,-0.5401,-0.004
4.201,0.7947,0.2549,-0.5398,-0.004
4.251,0.7947,0.2549,-0.5398,-0.002
4.301,0.7946,0.2549,-0.5397,-0.002
4.351,0.7945,0.2549,-0.5396,-0.002
4.401,0.7942,0.2549,-0.5393,-0.002
4.451,0.7938,0.2549,-0.5389,-0.002
4.501,0.7936,0.2549,-0.5387,-0.004
4.551,0.7934,0.2549,-0.5385,-0.004
4.601,0.7927,0.2549,-0.5378,-0.004
4.651,0.7927,0.2549,-0.5378,-0.004
4.701,0.7924,0.2549,-0.5375,-0.004
4.751,0.7921,0.2549,-0.5372,-0.006
4.801,0.7914,0.2549,-0.5365,-0.006
4.851,0.7914,0.2549,-0.5365,-0.006
4.901,0.7902,0.2549,-0.5353,-0.006
4.951,0.7897,0.2549,-0.5348,-0.006
5.001,0.7896,0.2549,-0.5347,-0.006
5.051,0.7881,0.2549,-0.5332,-0.006
5.102,0.7878,0.2549,-0.5329,-0.006
5.151,0.7874,0.2549,-0.5325,-0.0082
5.201,0.7865,0.2549,-0.5316,-0.01
5.251,0.7848,0.2549,-0.5299,-0.01
5.301,0.7847,0.2549,-0.5298,-0.01
5.351,0.783,0.2549,-0.5281,-0.01
5.401,0.7829,0.2549,-0.528,-0.0082
5.451,0.7814,0.2549,-0.5265,-0.018
5.501,0.7794,0.2549,-0.5245,-0.018
5.551,0.7785,0.2549,-0.5236,-0.018
5.601,0.7773,0.2549,-0.5224,-0.024
5.651,0.7753,0.2549,-0.5204,-0.03
5.701,0.7742,0.2549,-0.5193,-0.024
5.751,0.772,0.2549,-0.5171,-0.03
5.801,0.7705,0.2549,-0.5156,-0.03
5.851,0.7689,0.2549,-0.514,-0.03
5.901,0.767,0.2549,-0.5121,-0.032
5.951,0.7647,0.2549,-0.5098,-0.032
6.001,0.763,0.2549,-0.5081,-0.034
6.051,0.7614,0.2549,-0.5065,-0.034
6.101,0.7589,0.2549,-0.504,-0.034
6.151,0.7569,0.2549,-0.502,-0.038
6.201,0.7548,0.2549,-0.4999,-0.038
6.251,0.7522,0.2549,-0.4973,-0.04
6.301,0.7503,0.2549,-0.4954,-0.04
6.351,0.7482,0.2549,-0.4933,-0.042
6.401,0.7457,0.2549,-0.4908,-0.042
6.451,0.744,0.2549,-0.4891,-0.042
6.501,0.7421,0.2549,-0.4872,-0.042
6.551,0.7395,0.2549,-0.4846,-0.042
6.601,0.7381,0.2549,-0.4832,-0.042
