time_s,depth_m,depth_setpoint_m,depth_error_m,velocity_mps,actuator_setpoint_mm
0.352,0.808,0.2549,-0.5531,0.0,50.0
0.401,0.8081,0.2549,-0.5532,0.002,50.0
0.451,0.8081,0.2549,-0.5532,0.0,50.0
0.501,0.8081,0.2549,-0.5532,0.0,50.0
0.551,0.808,0.2549,-0.5531,0.0,50.0
0.601,0.8081,0.2549,-0.5532,0.0,50.0
0.651,0.808,0.2549,-0.5531,0.0,50.0
0.701,0.8081,0.2549,-0.5532,0.0,50.0
0.751,0.808,0.2549,-0.5531,0.0,50.0
0.801,0.808,0.2549,-0.5531,0.0,50.0
0.851,0.808,0.2549,-0.5531,0.0,50.0
0.901,0.8081,0.2549,-0.5532,0.0,50.0
0.951,0.808,0.2549,-0.5531,0.0,50.0
1.001,0.8081,0.2549,-0.5532,0.0,50.0
1.051,0.8081,0.2549,-0.5532,0.0,50.0
1.101,0.8081,0.2549,-0.5532,0.0,50.0
1.151,0.808,0.2549,-0.5531,0.0,50.0
1.201,0.808,0.2549,-0.5531,0.0,50.0
1.251,0.808,0.2549,-0.5531,0.0,50.0
1.301,0.8079,0.2549,-0.553,0.0,50.0
1.351,0.8078,0.2549,-0.5529,0.0,50.0
1.401,0.8078,0.2549,-0.5529,0.0,50.0
1.451,0.8078,0.2549,-0.5529,0.0,50.0
1.501,0.8078,0.2549,-0.5529,0.0,50.0
1.551,0.8076,0.2549,-0.5527,0.0,50.0
1.601,0.8076,0.2549,-0.5527,0.0,50.0
1.651,0.8076,0.2549,-0.5527,0.0,50.0
1.701,0.8075,0.2549,-0.5526,0.0,50.0
1.751,0.8075,0.2549,-0.5526,0.0,50.0
1.801,0.8074,0.2549,-0.5525,0.0,50.0
1.851,0.8072,0.2549,-0.5523,0.0,50.0
1.901,0.807,0.2549,-0.5521,-0.002,50.0
1.951,0.8069,0.2549,-0.552,-0.002,50.0
2.001,0.8069,0.2549,-0.552,-0.002,50.0
2.051,0.8066,0.2549,-0.5517,-0.002,50.0
2.101,0.8065,0.2549,-0.5516,-0.002,50.0
2.151,0.8065,0.2549,-0.5516,-0.002,50.0
2.201,0.806,0.2549,-0.5511,-0.002,50.0
2.251,0.8059,0.2549,-0.551,-0.002,50.0
2.301,0.8057,0.2549,-0.5508,-0.002,50.0
2.351,0.8055,0.2549,-0.5506,-0.002,50.0
2.401,0.8055,0.2549,-0.5506,-0.002,50.0
2.451,0.8053,0.2549,-0.5504,-0.004,50.0
2.501,0.8049,0.2549,-0.55,-0.004,50.0
2.551,0.8048,0.2549,-0.5499,-0.004,50.0
2.601,0.8046,0.2549,-0.5497,-0.004,50.0
2.651,0.8044,0.2549,-0.5495,-0.004,50.0
