time_s,depth_m,depth_setpoint_m,depth_error_m,velocity_mps
0.348,0.1331,0.3604,0.2273,0.0
0.397,0.1331,0.3604,0.2273,0.0
0.447,0.1331,0.3604,0.2273,0.0
0.497,0.1331,0.3604,0.2273,0.0
0.547,0.1331,0.3604,0.2273,0.0
0.597,0.1331,0.3604,0.2273,0.0
0.647,0.1331,0.3604,0.2273,0.0
0.697,0.1331,0.3604,0.2273,0.0
0.747,0.1331,0.3604,0.2273,0.0
0.797,0.1331,0.3604,0.2273,0.0
0.847,0.1331,0.3604,0.2273,0.0
0.897,0.1331,0.3604,0.2273,0.0
0.947,0.133,0.3604,0.2274,0.0
0.997,0.133,0.3604,0.2274,0.0
1.047,0.133,0.3604,0.2274,0.0
1.097,0.133,0.3604,0.2274,0.0
1.147,0.133,0.3604,0.2274,0.0
1.197,0.133,0.3604,0.2274,0.0
1.247,0.133,0.3604,0.2274,0.0
1.297,0.133,0.3604,0.2274,0.0
1.347,0.133,0.3604,0.2274,0.0
1.397,0.133,0.3604,0.2274,0.0
1.447,0.133,0.3604,0.2274,0.0
1.497,0.133,0.3604,0.2274,0.0
1.547,0.133,0.3604,0.2274,0.0
1.597,0.133,0.3604,0.2274,0.0
1.647,0.133,0.3604,0.2274,0.0
1.697,0.133,0.3604,0.2274,0.0
1.747,0.133,0.3604,0.2274,0.0
1.797,0.133,0.3604,0.2274,0.0
1.847,0.133,0.3604,0.2274,0.0
1.897,0.1328,0.3604,0.2276,0.0
1.947,0.1328,0.3604,0.2276,0.0
1.997,0.1326,0.3604,0.2278,0.0
2.047,0.1325,0.3604,0.2279,0.0
2.097,0.1322,0.3604,0.2282,0.0
2.147,0.1322,0.3604,0.2282,0.0
2.197,0.1322,0.3604,0.2282,0.0
2.247,0.1322,0.3604,0.2282,0.0
2.297,0.1322,0.3604,0.2282,0.0
2.347,0.1322,0.3604,0.2282,0.0
2.397,0.1322,0.3604,0.2282,0.0
2.447,0.1322,0.3604,0.2282,0.0
2.497,0.1322,0.3604,0.2282,0.0
2.547,0.1329,0.3604,0.2275,0.0
2.597,0.1331,0.3604,0.2273,0.0
2.647,0.1343,0.3604,0.2261,0.0
2.697,0.1346,0.3604,0.2258,0.0
2.747,0.1358,0.3604,0.2246,0.004
2.797,0.1376,0.3604,0.2228,0.006
2.847,0.1385,0.3604,0.2219,0.014
2.897,0.1407,0.3604,0.2197,0.018
2.947,0.1424,0.3604,0.218,0.024
2.997,0.145,0.3604,0.2154,0.024
3.047,0.1481,0.3604,0.2123,0.034
3.097,0.1512,0.3604,0.2092,0.036
3.147,0.1543,0.3604,0.2061,0.044
3.197,0.1578,0.3604,0.2026,0.052
3.247,0.162,0.3604,0.1984,0.062
3.297,0.1658,0.3604,0.1946,0.062
3.347,0.17,0.3604,0.1904,0.062
3.397,0.1748,0.3604,0.1856,0.07
3.447,0.1801,0.3604,0.1803,0.076
3.497,0.1846,0.3604,0.1758,0.084
3.547,0.1897,0.3604,0.1707,0.084
3.597,0.1948,0.3604,0.1656,0.09
3.647,0.2005,0.3604,0.1599,0.096
3.697,0.2058,0.3604,0.1546,0.102
3.747,0.2113,0.3604,0.1491,0.102
3.797,0.2168,0.3604,0.1436,0.106
3.847,0.2226,0.3604,0.1378,0.106
3.897,0.228,0.3604,0.1324,0.108
3.947,0.2326,0.3604,0.1278,0.108
3.997,0.2384,0.3604,0.122,0.11
4.048,0.2442,0.3604,0.1162,0.11
4.097,0.25,0.3604,0.1104,0.11
4.147,0.2547,0.3604,0.1057,0.11
4.197,0.2603,0.3604,0.1001,0.112
4.247,0.2652,0.3604,0.0952,0.112
4.297,0.2702,0.3604,0.0902,0.108
4.347,0.275,0.3604,0.0854,0.1
4.397,0.2802,0.3604,0.0802,0.104
4.447,0.2857,0.3604,0.0747,0.104
4.497,0.2907,0.3604,0.0697,0.1
4.547,0.2963,0.3604,0.0641,0.1
4.597,0.3014,0.3604,0.059,0.102
4.647,0.307,0.3604,0.0534,0.102
4.697,0.3127,0.3604,0.0477,0.104
4.747,0.3174,0.3604,0.043,0.104
4.797,0.3236,0.3604,0.0368,0.11
4.847,0.3293,0.3604,0.0311,0.112
4.897,0.3355,0.3604,0.0249,0.112
4.947,0.3411,0.3604,0.0193,0.112
4.997,0.347,0.3604,0.0134,0.114
5.052,0.347,0.3604,0.0134,0.114
5.097,0.353,0.3604,0.0074,0.114
5.147,0.3598,0.3604,0.0006,0.118
5.197,0.3659,0.3604,-0.0055,0.122
5.247,0.3723,0.3604,-0.0119,0.122
5.297,0.3723,0.3604,-0.0119,0.122
5.347,0.3787,0.3604,-0.0183,0.122
5.397,0.3851,0.3604,-0.0247,0.128
5.447,0.3913,0.3604,-0.0309,0.128
5.497,0.4045,0.3604,-0.0441,0.128
5.547,0.4109,0.3604,-0.0505,0.128
5.602,0.4109,0.3604,-0.0505,0.128
5.647,0.4178,0.3604,-0.0574,0.128
5.697,0.4239,0.3604,-0.0635,0.128
5.747,0.4371,0.3604,-0.0767,0.128
5.797,0.4433,0.3604,-0.0829,0.128
5.847,0.4497,0.3604,-0.0893,0.128
5.897,0.4557,0.3604,-0.0953,0.128
5.947,0.4618,0.3604,-0.1014,0.124
5.997,0.4747,0.3604,-0.1143,0.124
6.049,0.4802,0.3604,-0.1198,0.124
6.098,0.4866,0.3604,-0.1262,0.124
6.148,0.4921,0.3604,-0.1317,0.124
6.198,0.4982,0.3604,-0.1378,0.122
6.248,0.5038,0.3604,-0.1434,0.122
6.298,0.5094,0.3604,-0.149,0.12
6.348,0.5153,0.3604,-0.1549,0.118
6.398,0.5204,0.3604,-0.16,0.112
6.448,0.5252,0.3604,-0.1648,0.112
6.498,0.5302,0.3604,-0.1698,0.112
6.548,0.535,0.3604,-0.1746,0.11
6.598,0.5392,0.3604,-0.1788,0.102
6.648,0.5442,0.3604,-0.1838,0.1
6.698,0.5482,0.3604,-0.1878,0.1
6.748,0.5521,0.3604,-0.1917,0.096
6.798,0.5555,0.3604,-0.1951,0.096
6.848,0.5587,0.3604,-0.1983,0.084
6.898,0.5615,0.3604,-0.2011,0.08
6.948,0.5651,0.3604,-0.2047,0.078
6.998,0.5681,0.3604,-0.2077,0.072
7.048,0.5699,0.3604,-0.2095,0.068
7.098,0.5722,0.3604,-0.2118,0.064
7.148,0.574,0.3604,-0.2136,0.06
7.198,0.5754,0.3604,-0.215,0.056
7.248,0.5765,0.3604,-0.2161,0.046
7.298,0.577,0.3604,-0.2166,0.036
7.348,0.577,0.3604,-0.2166,0.036
7.398,0.577,0.3604,-0.2166,0.028
7.448,0.577,0.3604,-0.2166,0.022
7.498,0.577,0.3604,-0.2166,0.01
7.548,0.577,0.3604,-0.2166,0.0
7.598,0.577,0.3604,-0.2166,0.0
7.648,0.577,0.3604,-0.2166,0.0
7.698,0.5761,0.3604,-0.2157,0.0
7.748,0.5755,0.3604,-0.2151,0.0
7.798,0.5745,0.3604,-0.2141,0.0
7.848,0.5737,0.3604,-0.2133,0.0
7.898,0.5717,0.3604,-0.2113,-0.012
7.948,0.571,0.3604,-0.2106,-0.014
7.998,0.5693,0.3604,-0.2089,-0.016
8.05,0.5682,0.3604,-0.2078,-0.018
8.104,0.5671,0.3604,-0.2067,-0.02
8.149,0.5652,0.3604,-0.2048,-0.0204
8.199,0.5638,0.3604,-0.2034,-0.0212
8.249,0.5623,0.3604,-0.2019,-0.028
8.299,0.5598,0.3604,-0.1994,-0.03
8.349,0.5575,0.3604,-0.1971,-0.03
8.399,0.5558,0.3604,-0.1954,-0.034
8.449,0.5511,0.3604,-0.1907,-0.034
8.499,0.5481,0.3604,-0.1877,-0.0422
8.549,0.5452,0.3604,-0.1848,-0.046
8.599,0.5429,0.3604,-0.1825,-0.046
8.649,0.5388,0.3604,-0.1784,-0.05
8.699,0.5373,0.3604,-0.1769,-0.05
8.749,0.5335,0.3604,-0.1731,-0.058
8.799,0.5303,0.3604,-0.1699,-0.06
8.849,0.5303,0.3604,-0.1699,-0.06
8.899,0.5275,0.3604,-0.1671,-0.058
8.949,0.5241,0.3604,-0.1637,-0.058
8.999,0.5205,0.3604,-0.1601,-0.064
9.049,0.5181,0.3604,-0.1577,-0.064
9.099,0.5155,0.3604,-0.1551,-0.056
9.149,0.5123,0.3604,-0.1519,-0.064
9.199,0.5105,0.3604,-0.1501,-0.056
9.249,0.508,0.3604,-0.1476,-0.052
9.299,0.5055,0.3604,-0.1451,-0.052
9.349,0.5034,0.3604,-0.143,-0.05
9.399,0.5016,0.3604,-0.1412,-0.05
9.449,0.4999,0.3604,-0.1395,-0.048
9.499,0.4994,0.3604,-0.139,-0.042
9.549,0.4985,0.3604,-0.1381,-0.036
9.599,0.4977,0.3604,-0.1373,-0.036
9.649,0.4972,0.3604,-0.1368,-0.034
9.699,0.4964,0.3604,-0.136,-0.018
9.749,0.4957,0.3604,-0.1353,-0.016
9.799,0.4956,0.3604,-0.1352,-0.016
9.849,0.4954,0.3604,-0.135,-0.014
9.899,0.4954,0.3604,-0.135,-0.01
9.949,0.4949,0.3604,-0.1345,-0.01
