time_s,depth_m,depth_setpoint_m,depth_error_m,velocity_mps,actuator_setpoint_mm
0.352,0.849,0.3883,-0.4607,0.0,20.0
0.401,0.8491,0.3883,-0.4608,0.002,20.0
0.451,0.849,0.3883,-0.4607,0.0,20.0
0.501,0.849,0.3883,-0.4607,0.0,20.0
0.551,0.849,0.3883,-0.4607,0.0,20.0
0.601,0.849,0.3883,-0.4607,0.0,20.0
0.651,0.849,0.3883,-0.4607,0.0,20.0
0.701,0.849,0.3883,-0.4607,0.0,20.0
0.751,0.8489,0.3883,-0.4606,0.0,20.0
0.801,0.849,0.3883,-0.4607,0.0,20.0
0.851,0.849,0.3883,-0.4607,0.0,20.0
0.901,0.849,0.3883,-0.4607,0.0,20.0
0.951,0.8489,0.3883,-0.4606,0.0,20.0
1.001,0.8489,0.3883,-0.4606,0.0,20.0
1.051,0.8489,0.3883,-0.4606,0.0,20.0
1.101,0.8489,0.3883,-0.4606,0.0,20.0
1.151,0.8489,0.3883,-0.4606,0.0,20.0
1.201,0.8489,0.3883,-0.4606,0.0,20.0
1.251,0.8489,0.3883,-0.4606,0.0,20.0
1.301,0.8489,0.3883,-0.4606,0.0,20.0
1.351,0.8489,0.3883,-0.4606,0.0,20.0
1.401,0.8488,0.3883,-0.4605,0.0,20.0
1.451,0.8489,0.3883,-0.4606,0.0,20.0
1.501,0.8489,0.3883,-0.4606,0.0,20.0
1.551,0.8489,0.3883,-0.4606,0.0,20.0
1.601,0.8489,0.3883,-0.4606,0.0,20.0
1.651,0.8489,0.3883,-0.4606,0.0,20.0
1.701,0.8489,0.3883,-0.4606,0.0,20.0
1.751,0.8489,0.3883,-0.4606,0.0,24.58770751953125
1.801,0.8489,0.3883,-0.4606,0.0,37.29339599609375
1.851,0.8489,0.3883,-0.4606,0.0,48.11676025390625
1.901,0.8489,0.3883,-0.4606,0.0,48.58734130859375
1.951,0.8489,0.3883,-0.4606,0.0,48.8226318359375
2.001,0.8489,0.3883,-0.4606,0.0,49.05792236328125
2.051,0.8489,0.3883,-0.4606,0.0,49.05792236328125
2.101,0.8489,0.3883,-0.4606,0.0,49.05792236328125
2.151,0.8489,0.3883,-0.4606,0.0,49.293212890625
2.201,0.8489,0.3883,-0.4606,0.0,49.293212890625
2.251,0.849,0.3883,-0.4607,0.0,49.293212890625
2.301,0.849,0.3883,-0.4607,0.0,49.293212890625
2.351,0.849,0.3883,-0.4607,0.0,49.293212890625
2.401,0.849,0.3883,-0.4607,0.0,49.293212890625
2.451,0.849,0.3883,-0.4607,0.0,49.293212890625
2.501,0.849,0.3883,-0.4607,0.0,49.293212890625
2.551,0.849,0.3883,-0.4607,0.0,49.293212890625
2.601,0.849,0.3883,-0.4607,0.0,49.293212890625
2.651,0.849,0.3883,-0.4607,0.0,49.293212890625
2.701,0.849,0.3883,-0.4607,0.0,44.35211181640625
2.751,0.8489,0.3883,-0.4606,0.0,38.4698486328125
2.801,0.8489,0.3883,-0.4606,0.0,31.4111328125
2.851,0.8489,0.3883,-0.4606,0.0,20.0
2.901,0.8489,0.3883,-0.4606,0.0,20.0
2.951,0.8489,0.3883,-0.4606,0.0,20.0
3.001,0.8489,0.3883,-0.4606,0.0,20.0
