time_s,depth_m,depth_setpoint_m,depth_error_m,velocity_mps,actuator_setpoint_mm
0.352,0.6163,0.4307,-0.1856,0.0,50.0
0.401,0.6163,0.4307,-0.1856,0.0,50.0
0.451,0.6163,0.4307,-0.1856,0.0,50.0
0.501,0.6163,0.4307,-0.1856,0.0,50.0
0.551,0.6161,0.4307,-0.1854,0.0,50.0
0.601,0.6161,0.4307,-0.1854,0.0,50.0
0.651,0.616,0.4307,-0.1853,0.0,50.0
0.701,0.616,0.4307,-0.1853,0.0,50.0
0.751,0.616,0.4307,-0.1853,0.0,50.0
0.801,0.6161,0.4307,-0.1854,0.0,50.0
0.851,0.616,0.4307,-0.1853,0.0,50.0
0.901,0.6161,0.4307,-0.1854,0.0,50.0
0.951,0.616,0.4307,-0.1853,0.0,50.0
1.001,0.616,0.4307,-0.1853,0.0,50.0
1.051,0.616,0.4307,-0.1853,0.0,50.0
1.101,0.616,0.4307,-0.1853,0.0,50.0
1.151,0.6161,0.4307,-0.1854,0.0,50.0
1.201,0.616,0.4307,-0.1853,0.0,50.0
1.251,0.6161,0.4307,-0.1854,0.0,50.0
1.301,0.6161,0.4307,-0.1854,0.0,82.05859375
1.351,0.6161,0.4307,-0.1854,0.0,82.05859375
1.401,0.6161,0.4307,-0.1854,0.0,82.05859375
1.451,0.6162,0.4307,-0.1855,0.0,82.05859375
1.501,0.6161,0.4307,-0.1854,0.0,82.05859375
1.551,0.6162,0.4307,-0.1855,0.0,82.05859375
1.601,0.6162,0.4307,-0.1855,0.0,82.05859375
1.651,0.6162,0.4307,-0.1855,0.0,82.05859375
1.706,0.6162,0.4307,-0.1855,0.0,82.05859375
1.761,0.6163,0.4307,-0.1856,0.0,82.05859375
1.81,0.6163,0.4307,-0.1856,0.0,82.05859375
1.86,0.6163,0.4307,-0.1856,0.0,82.05859375
1.91,0.6163,0.4307,-0.1856,0.0,82.05859375
1.96,0.6163,0.4307,-0.1856,0.0,82.05859375
2.01,0.6163,0.4307,-0.1856,0.0,82.05859375
2.06,0.6162,0.4307,-0.1855,0.0,82.05859375
2.11,0.6163,0.4307,-0.1856,0.0,82.05859375
2.16,0.6163,0.4307,-0.1856,0.0,82.05859375
2.21,0.6163,0.4307,-0.1856,0.0,82.05859375
2.26,0.6163,0.4307,-0.1856,0.0,82.05859375
2.31,0.6163,0.4307,-0.1856,0.0,80.55860137939453
2.36,0.6162,0.4307,-0.1855,0.0,80.55860137939453
2.41,0.6162,0.4307,-0.1855,0.0,80.55860137939453
2.46,0.6161,0.4307,-0.1854,0.0,80.55860137939453
2.51,0.6161,0.4307,-0.1854,0.0,80.55860137939453
2.56,0.6159,0.4307,-0.1852,0.0,80.55860137939453
2.61,0.6158,0.4307,-0.1851,0.0,80.55860137939453
2.66,0.6154,0.4307,-0.1847,-0.002,80.55860137939453
2.71,0.6153,0.4307,-0.1846,-0.002,80.55860137939453
2.76,0.6151,0.4307,-0.1844,-0.002,80.55860137939453
2.81,0.6148,0.4307,-0.1841,-0.002,80.55860137939453
2.86,0.6147,0.4307,-0.184,-0.002,80.55860137939453
2.91,0.6147,0.4307,-0.184,-0.002,80.55860137939453
2.96,0.6146,0.4307,-0.1839,-0.002,80.55860137939453
3.01,0.6144,0.4307,-0.1837,-0.002,80.55860137939453
3.06,0.6144,0.4307,-0.1837,-0.002,80.55860137939453
3.11,0.6144,0.4307,-0.1837,-0.002,80.55860137939453
3.16,0.6144,0.4307,-0.1837,-0.002,80.55860137939453
3.21,0.6144,0.4307,-0.1837,0.0,80.55860137939453
3.26,0.6144,0.4307,-0.1837,0.0,80.55860137939453
3.31,0.6144,0.4307,-0.1837,0.0,82.05859375
3.36,0.6144,0.4307,-0.1837,0.0,82.05859375
3.41,0.6145,0.4307,-0.1838,0.0,82.05859375
3.46,0.6147,0.4307,-0.184,0.0,82.05859375
3.51,0.6155,0.4307,-0.1848,0.0,82.05859375
3.56,0.6166,0.4307,-0.1859,0.0,82.05859375
3.61,0.6172,0.4307,-0.1865,0.002,82.05859375
3.66,0.6193,0.4307,-0.1886,0.004,82.05859375
3.71,0.6204,0.4307,-0.1897,0.012,82.05859375
3.76,0.622,0.4307,-0.1913,0.016,82.05859375
