time_s,depth_m,depth_setpoint_m,depth_error_m,velocity_mps
0.352,0.8317,0.6426,-0.1891,0.0
0.401,0.8317,0.6426,-0.1891,0.0
0.451,0.8312,0.6426,-0.1886,0.0
0.501,0.8312,0.6426,-0.1886,0.0
0.551,0.8311,0.6426,-0.1885,0.0
0.601,0.8311,0.6426,-0.1885,0.0
0.651,0.8311,0.6426,-0.1885,0.0
0.701,0.8311,0.6426,-0.1885,0.0
0.751,0.8311,0.6426,-0.1885,0.0
0.801,0.8311,0.6426,-0.1885,0.0
0.851,0.8311,0.6426,-0.1885,0.0
0.901,0.8311,0.6426,-0.1885,0.0
0.951,0.8311,0.6426,-0.1885,0.0
1.001,0.8312,0.6426,-0.1886,0.0
1.051,0.8311,0.6426,-0.1885,0.0
1.101,0.8311,0.6426,-0.1885,0.0
1.151,0.8311,0.6426,-0.1885,0.0
1.201,0.8311,0.6426,-0.1885,0.0
1.251,0.8312,0.6426,-0.1886,0.0
1.301,0.8312,0.6426,-0.1886,0.0
1.351,0.8312,0.6426,-0.1886,0.0
1.401,0.8311,0.6426,-0.1885,0.0
1.451,0.8312,0.6426,-0.1886,0.0
1.501,0.8312,0.6426,-0.1886,0.0
1.551,0.8311,0.6426,-0.1885,0.0
1.606,0.8311,0.6426,-0.1885,0.0
1.655,0.8311,0.6426,-0.1885,0.0
1.705,0.8311,0.6426,-0.1885,0.0
1.755,0.8311,0.6426,-0.1885,0.0
1.805,0.8311,0.6426,-0.1885,0.0
1.855,0.8311,0.6426,-0.1885,0.0
1.905,0.8311,0.6426,-0.1885,0.0
1.955,0.8311,0.6426,-0.1885,0.0
2.005,0.8311,0.6426,-0.1885,0.0
2.055,0.8311,0.6426,-0.1885,0.0
2.105,0.8312,0.6426,-0.1886,0.0
2.155,0.8312,0.6426,-0.1886,0.0
2.205,0.8312,0.6426,-0.1886,0.0
2.255,0.8312,0.6426,-0.1886,0.0
2.305,0.8312,0.6426,-0.1886,0.0
2.355,0.8312,0.6426,-0.1886,0.0
2.405,0.8312,0.6426,-0.1886,0.0
2.455,0.8312,0.6426,-0.1886,0.0
2.505,0.8314,0.6426,-0.1888,0.0
2.555,0.8314,0.6426,-0.1888,0.0
2.605,0.8314,0.6426,-0.1888,0.0
2.655,0.8314,0.6426,-0.1888,0.0
2.705,0.8316,0.6426,-0.189,0.0
2.755,0.8317,0.6426,-0.1891,0.0
2.805,0.8318,0.6426,-0.1892,0.0
2.855,0.8318,0.6426,-0.1892,0.0
2.905,0.8319,0.6426,-0.1893,0.002
2.955,0.8319,0.6426,-0.1893,0.0
3.005,0.8322,0.6426,-0.1896,0.002
3.055,0.8323,0.6426,-0.1897,0.002
3.105,0.8326,0.6426,-0.19,0.002
3.155,0.8327,0.6426,-0.1901,0.002
3.205,0.833,0.6426,-0.1904,0.002
3.255,0.833,0.6426,-0.1904,0.002
3.305,0.8331,0.6426,-0.1905,0.002
3.355,0.8331,0.6426,-0.1905,0.002
3.405,0.8331,0.6426,-0.1905,0.002
3.455,0.8333,0.6426,-0.1907,0.002
3.505,0.8334,0.6426,-0.1908,0.002
3.555,0.8334,0.6426,-0.1908,0.002
