time_ms,actuator_raw,motor_cmd,depth_m,pressure_mbar,temp_c,depth_ok,battery_v
352,2171,0,0.8317,1094.56,22.84,1,11.50
401,2171,0,0.8311,1094.50,22.90,1,11.50
451,2171,0,0.8312,1094.51,22.94,1,11.50
501,2171,0,0.8307,1094.46,22.96,1,11.50
551,2171,0,0.8309,1094.48,22.98,1,11.50
601,2171,0,0.8306,1094.45,22.99,1,11.50
651,2171,0,0.8315,1094.54,23.00,1,11.50
701,2171,0,0.8311,1094.50,23.00,1,11.50
751,2170,0,0.8308,1094.47,23.01,1,11.50
801,2171,0,0.8312,1094.51,23.01,1,11.50
851,2171,0,0.8312,1094.51,23.02,1,11.50
901,2171,0,0.8308,1094.47,23.02,1,11.50
951,2171,0,0.8313,1094.52,23.02,1,11.50
1001,2171,0,0.8314,1094.53,23.02,1,11.50
1051,2171,0,0.8307,1094.46,23.02,1,11.50
1101,2171,0,0.8312,1094.51,23.03,1,11.50
1151,2170,0,0.8308,1094.47,23.03,1,11.47
1201,2171,0,0.8312,1094.51,23.03,1,11.50
1251,2170,0,0.8314,1094.53,23.03,1,11.50
1301,2171,0,0.8311,1094.50,23.03,1,11.50
1351,2171,0,0.8311,1094.50,23.03,1,11.50
1401,2171,0,0.8304,1094.43,23.03,1,11.50
1451,2171,0,0.8312,1094.51,23.03,1,11.50
1501,2170,0,0.8311,1094.50,23.03,1,11.50
1551,2176,-174,0.8305,1094.44,23.03,1,11.50
1606,2159,-174,0.8313,1094.52,23.02,1,11.50
1655,2155,255,0.8308,1094.47,23.03,1,11.45
1705,2170,255,0.8304,1094.43,23.03,1,11.48
1755,2205,255,0.8312,1094.51,23.03,1,11.48
1805,2249,255,0.8316,1094.55,23.03,1,11.50
1855,2287,255,0.8308,1094.47,23.03,1,11.50
1905,2330,255,0.8320,1094.59,23.03,1,11.47
1955,2374,255,0.8312,1094.51,23.03,1,11.50
2005,2415,255,0.8307,1094.46,23.03,1,11.50
2055,2456,255,0.8314,1094.53,23.03,1,11.50
2105,2499,255,0.8312,1094.51,23.03,1,11.50
2155,2540,255,0.8307,1094.46,23.03,1,11.47
2205,2585,255,0.8312,1094.51,23.03,1,11.50
2255,2623,255,0.8318,1094.57,23.03,1,11.50
2305,2669,255,0.8304,1094.43,23.03,1,11.48
2355,2715,255,0.8316,1094.55,23.03,1,11.50
2405,2757,247,0.8318,1094.57,23.03,1,11.50
2455,2803,247,0.8314,1094.53,23.03,1,11.50
2505,2846,229,0.8319,1094.58,23.03,1,11.50
2555,2874,229,0.8322,1094.61,23.03,1,11.48
2605,2910,212,0.8317,1094.56,23.03,1,11.50
2655,2943,212,0.8323,1094.62,23.03,1,11.50
2705,2962,199,0.8326,1094.65,23.03,1,11.50
2755,2995,199,0.8319,1094.58,23.03,1,11.50
2805,3023,189,0.8330,1094.69,23.03,1,11.50
2855,3054,189,0.8331,1094.70,23.03,1,11.50
2905,3077,177,0.8327,1094.66,23.03,1,11.50
2955,3079,177,0.8330,1094.69,23.03,1,11.50
3005,3102,167,0.8331,1094.70,23.03,1,11.50
3055,3107,167,0.8333,1094.72,23.03,1,11.50
3105,3138,162,0.8331,1094.70,23.03,1,11.50
3155,3137,162,0.8336,1094.75,23.03,1,11.50
3205,3150,155,0.8334,1094.73,23.03,1,11.50
3255,3162,155,0.8336,1094.75,23.03,1,11.50
3305,3177,153,0.8334,1094.73,23.03,1,11.50
3355,3187,153,0.8341,1094.80,23.03,1,11.50
3405,3199,159,0.8336,1094.75,23.03,1,11.50
3455,3195,159,0.8342,1094.81,23.03,1,11.50
3505,3215,155,0.8345,1094.84,23.03,1,11.50
3555,3226,155,0.8341,1094.80,23.03,1,11.50
3605,3242,152,0.8345,1094.84,23.03,1,11.50
3655,3244,0,0.8350,1094.89,23.03,1,11.50
3705,3244,0,0.8343,1094.82,23.03,1,11.50
3755,3253,-154,0.8341,1094.80,23.03,1,11.50
3805,3242,-154,0.8350,1094.89,23.03,1,11.50
3855,3239,-156,0.8339,1094.78,23.03,1,11.50
3905,3229,-153,0.8349,1094.88,23.03,1,11.50
3955,3232,-153,0.8351,1094.90,23.03,1,11.50
4005,3198,-151,0.8343,1094.82,23.03,1,11.50
4055,3205,-151,0.8343,1094.82,23.03,1,11.50
4105,3194,155,0.8356,1094.94,23.03,1,11.50
4155,3190,154,0.8343,1094.82,23.03,1,11.50
4205,3201,154,0.8349,1094.88,23.03,1,11.50
4255,3219,157,0.8354,1094.92,23.03,1,11.50
4305,3232,157,0.8347,1094.86,23.03,1,11.50
4355,3231,151,0.8350,1094.89,23.03,1,11.50
4405,3248,-163,0.8347,1094.86,23.03,1,11.47
4455,3250,-163,0.8344,1094.83,23.03,1,11.50
4505,3234,-167,0.8347,1094.86,23.04,1,11.50
4555,3242,-167,0.8343,1094.82,23.03,1,11.50
4605,3213,-164,0.8345,1094.84,23.04,1,11.50
4655,3195,-164,0.8345,1094.84,23.03,1,11.50
4705,3202,-160,0.8350,1094.89,23.04,1,11.50
4755,3160,-160,0.8345,1094.84,23.03,1,11.50
4805,3155,-158,0.8344,1094.83,23.03,1,11.50
4855,3157,151,0.8348,1094.87,23.04,1,11.48
4905,3160,151,0.8349,1094.88,23.04,1,11.50
4955,3159,151,0.8341,1094.80,23.03,1,11.50
5005,3168,151,0.8349,1094.88,23.04,1,11.50
5055,3171,151,0.8348,1094.87,23.03,1,11.50
5105,3193,-151,0.8342,1094.81,23.03,1,11.50
5155,3202,-151,0.8346,1094.85,23.03,1,11.50
5205,3188,-156,0.8345,1094.84,23.03,1,11.47
5255,3174,-156,0.8346,1094.85,23.04,1,11.50
5305,3178,-155,0.8341,1094.80,23.04,1,11.50
5355,3148,-155,0.8347,1094.86,23.03,1,11.50
5405,3161,159,0.8344,1094.83,23.03,1,11.50
5455,3164,159,0.8340,1094.79,23.03,1,11.50
5505,3171,162,0.8348,1094.87,23.03,1,11.50
5555,3180,162,0.8345,1094.84,23.03,1,11.50
5605,3188,160,0.8339,1094.78,23.03,1,11.50
5655,3206,160,0.8346,1094.85,23.04,1,11.50
5705,3226,157,0.8343,1094.82,23.03,1,11.50
5755,3230,157,0.8340,1094.79,23.03,1,11.50
5805,3242,0,0.8347,1094.86,23.04,1,11.50
5855,3228,-151,0.8343,1094.82,23.03,1,11.50
5905,3248,-151,0.8341,1094.80,23.03,1,11.50
5955,3232,-151,0.8346,1094.85,23.03,1,11.50
6005,3222,-151,0.8346,1094.85,23.03,1,11.50
6055,3234,-151,0.8345,1094.84,23.04,1,11.50
6105,3211,0,0.8347,1094.86,23.03,1,11.50
6155,3209,0,0.8354,1094.92,23.03,1,11.50
6205,3208,153,0.8347,1094.86,23.04,1,11.50
6255,3209,153,0.8347,1094.86,23.04,1,11.50
6305,3220,153,0.8349,1094.88,23.03,1,11.50
6355,3226,153,0.8343,1094.82,23.03,1,11.50
6405,3243,153,0.8350,1094.89,23.04,1,11.50
6455,3243,-157,0.8349,1094.88,23.03,1,11.50
6505,3259,-157,0.8345,1094.84,23.03,1,11.50
6555,3249,-160,0.8350,1094.89,23.04,1,11.48
6605,3224,-163,0.8347,1094.86,23.03,1,11.48
6655,3225,-163,0.8346,1094.85,23.04,1,11.50
6705,3223,-156,0.8348,1094.87,23.04,1,11.50
6755,3212,-156,0.8354,1094.92,23.03,1,11.50
6805,3198,-156,0.8347,1094.86,23.04,1,11.50
6855,3192,-154,0.8349,1094.88,23.03,1,11.50
6905,3176,-154,0.8348,1094.87,23.03,1,11.47
6955,3173,0,0.8347,1094.86,23.03,1,11.50
7005,3170,0,0.8348,1094.87,23.04,1,11.50
7055,3169,154,0.8348,1094.87,23.04,1,11.50
7105,3168,154,0.8348,1094.87,23.03,1,11.47
7155,3175,155,0.8346,1094.85,23.03,1,11.50
7205,3196,155,0.8343,1094.82,23.03,1,11.47
7255,3188,153,0.8348,1094.87,23.03,1,11.48
7305,3212,153,0.8340,1094.79,23.03,1,11.50
7355,3223,151,0.8344,1094.83,23.03,1,11.50
7405,3227,151,0.8354,1094.92,23.04,1,11.50
7455,3261,-168,0.8345,1094.84,23.04,1,11.45
7505,3235,-168,0.8344,1094.83,23.03,1,11.47
7555,3230,-175,0.8348,1094.87,23.04,1,11.47
7605,3228,-175,0.8343,1094.82,23.03,1,11.47
7655,3195,-169,0.8342,1094.81,23.04,1,11.50
7705,3179,-169,0.8347,1094.86,23.04,1,11.50
7755,3170,-169,0.8345,1094.84,23.04,1,11.50
7805,3144,-159,0.8347,1094.86,23.03,1,11.50
7855,3142,-158,0.8350,1094.89,23.04,1,11.50
7905,3136,-158,0.8347,1094.86,23.03,1,11.50
7955,3134,-152,0.8339,1094.78,23.03,1,11.47
8005,3135,-152,0.8350,1094.89,23.03,1,11.48
8055,3144,-151,0.8342,1094.81,23.03,1,11.50
8105,3118,-151,0.8343,1094.82,23.03,1,11.50
8155,3116,-153,0.8351,1094.90,23.04,1,11.48
8205,3167,-153,0.8345,1094.84,23.03,1,11.50
8255,3106,153,0.8343,1094.82,23.03,1,11.50
8305,3102,153,0.8347,1094.86,23.03,1,11.50
8355,3109,155,0.8344,1094.83,23.03,1,11.50
8405,3124,155,0.8342,1094.81,23.04,1,11.48
8455,3136,-158,0.8347,1094.86,23.04,1,11.47
8505,3142,-158,0.8348,1094.87,23.03,1,11.50
8555,3108,-163,0.8338,1094.77,23.04,1,11.50
8605,3120,-164,0.8345,1094.84,23.04,1,11.50
8655,3115,-164,0.8345,1094.84,23.03,1,11.50
8705,3058,-160,0.8340,1094.79,23.04,1,11.47
8755,3097,-160,0.8348,1094.87,23.03,1,11.50
8805,3082,152,0.8349,1094.88,23.04,1,11.50
8855,2981,-155,0.8347,1094.86,23.04,1,11.50
8905,3091,-155,0.8348,1094.87,23.03,1,11.50
8955,3072,167,0.8346,1094.85,23.03,1,11.47
9005,3074,167,0.8341,1094.80,23.03,1,11.48
9055,3102,-151,0.8346,1094.85,23.04,1,11.48
9105,3089,-151,0.8352,1094.91,23.03,1,11.50
9155,3081,-151,0.8340,1094.79,23.03,1,11.50
9205,3094,-154,0.8344,1094.83,23.04,1,11.50
9255,3081,-154,0.8349,1094.88,23.04,1,11.50
9305,3065,-155,0.8342,1094.81,23.04,1,11.50
9355,3056,-155,0.8342,1094.81,23.04,1,11.50
9405,3041,-161,0.8350,1094.89,23.04,1,11.50
9455,3031,-161,0.8344,1094.83,23.04,1,11.48
9505,3066,-156,0.8345,1094.84,23.04,1,11.48
9555,3033,-155,0.8348,1094.87,23.04,1,11.50
9605,3012,-155,0.8340,1094.79,23.04,1,11.50
9655,3024,-155,0.8341,1094.80,23.04,1,11.50
9705,3001,-155,0.8345,1094.84,23.04,1,11.50
9755,2999,-153,0.8342,1094.81,23.04,1,11.50
9805,2998,-153,0.8350,1094.89,23.04,1,11.50
9855,2995,152,0.8345,1094.84,23.04,1,11.50
9905,2990,152,0.8342,1094.81,23.04,1,11.50
9955,2987,153,0.8341,1094.80,23.04,1,11.50
10005,3010,153,0.8343,1094.82,23.04,1,11.50
10055,3017,154,0.8347,1094.86,23.04,1,11.50
10105,3029,0,0.8339,1094.78,23.04,1,11.50
10155,3033,0,0.8344,1094.83,23.04,1,11.50
10205,3033,-154,0.8347,1094.86,23.04,1,11.50
10255,3032,-154,0.8341,1094.80,23.04,1,11.50
10305,3021,-155,0.8342,1094.81,23.04,1,11.48
10355,3015,-155,0.8344,1094.83,23.04,1,11.50
10405,3008,-155,0.8343,1094.82,23.04,1,11.50
10455,3008,-163,0.8341,1094.80,23.04,1,11.50
10505,3002,-163,0.8346,1094.85,23.04,1,11.50
10555,2997,-162,0.8345,1094.84,23.03,1,11.50
10605,2984,-162,0.8341,1094.80,23.04,1,11.50
10655,2968,-160,0.8343,1094.82,23.04,1,11.50
10705,2964,-160,0.8347,1094.86,23.04,1,11.50
10755,2946,-154,0.8338,1094.77,23.04,1,11.50
10805,2942,-154,0.8345,1094.84,23.04,1,11.50
10855,2938,0,0.8348,1094.87,23.04,1,11.50
10905,2937,0,0.8338,1094.77,23.03,1,11.50
10955,2933,152,0.8343,1094.82,23.03,1,11.50
11005,2943,152,0.8342,1094.81,23.04,1,11.50
11055,2929,153,0.8339,1094.78,23.03,1,11.48
11105,2949,151,0.8346,1094.85,23.04,1,11.48
11155,2965,151,0.8342,1094.81,23.04,1,11.50
11205,2978,0,0.8342,1094.81,23.04,1,11.50
11255,2984,0,0.8348,1094.87,23.04,1,11.50
11305,2991,-156,0.8344,1094.83,23.04,1,11.50
11355,2994,-157,0.8335,1094.74,23.04,1,11.50
11405,2965,-157,0.8344,1094.83,23.04,1,11.47
11455,2974,-171,0.8346,1094.85,23.03,1,11.50
11505,2966,-171,0.8340,1094.79,23.03,1,11.50
11555,2944,-167,0.8342,1094.81,23.04,1,11.50
11605,2944,-166,0.8346,1094.85,23.03,1,11.47
11655,2920,-166,0.8342,1094.81,23.04,1,11.50
11705,2917,-162,0.8343,1094.82,23.04,1,11.50
11755,2915,-162,0.8349,1094.88,23.04,1,11.50
11805,2909,-156,0.8340,1094.79,23.03,1,11.50
11855,2872,-156,0.8345,1094.84,23.04,1,11.50
11905,2873,-156,0.8344,1094.83,23.04,1,11.48
11955,2881,153,0.8342,1094.81,23.04,1,11.50
12005,2879,153,0.8337,1094.76,23.03,1,11.48
12056,2870,151,0.8343,1094.82,23.03,1,11.50
12105,2898,151,0.8344,1094.83,23.04,1,11.50
12155,2903,153,0.8339,1094.78,23.04,1,11.47
12205,2907,153,0.8343,1094.82,23.04,1,11.50
12255,2940,-153,0.8341,1094.80,23.04,1,11.48
12305,2935,-153,0.8338,1094.77,23.03,1,11.50
12355,2917,-161,0.8343,1094.82,23.04,1,11.50
12405,2930,-161,0.8342,1094.81,23.04,1,11.50
12455,2913,-168,0.8343,1094.82,23.04,1,11.50
12505,2905,-168,0.8339,1094.78,23.04,1,11.48
12555,2907,-167,0.8341,1094.80,23.04,1,11.50
12605,2873,-167,0.8343,1094.82,23.04,1,11.48
12655,2869,-166,0.8339,1094.78,23.04,1,11.48
12705,2848,-160,0.8347,1094.86,23.04,1,11.48
12755,2859,-160,0.8342,1094.81,23.03,1,11.50
12805,2849,-155,0.8338,1094.77,23.04,1,11.50
12855,2846,-157,0.8343,1094.82,23.04,1,11.50
12905,2846,-157,0.8337,1094.76,23.04,1,11.50
12955,2831,-154,0.8338,1094.77,23.03,1,11.48
13005,2823,-154,0.8341,1094.80,23.03,1,11.50
13055,2855,-151,0.8340,1094.79,23.04,1,11.50
