time_s,depth_m,depth_setpoint_m,depth_error_m,velocity_mps,actuator_setpoint_mm
0.355,0.8069,0.5,-0.3069,0.0,50.0
0.404,0.8069,0.5,-0.3069,0.0,50.0
0.454,0.806,0.5,-0.306,0.0,50.0
0.504,0.8066,0.5,-0.3066,0.0,50.0
0.554,0.806,0.5,-0.306,0.0,50.0
0.604,0.8062,0.5,-0.3062,0.0,50.0
0.654,0.8062,0.5,-0.3062,0.0,50.0
0.704,0.8062,0.5,-0.3062,0.0,50.0
0.754,0.8062,0.5,-0.3062,0.0,50.0
0.804,0.8062,0.5,-0.3062,0.0,50.0
0.854,0.8062,0.5,-0.3062,0.0,50.0
0.904,0.8062,0.5,-0.3062,0.0,50.0
0.954,0.8062,0.5,-0.3062,0.0,50.0
1.004,0.8062,0.5,-0.3062,0.0,50.0
1.054,0.8062,0.5,-0.3062,0.0,50.0
1.104,0.8062,0.5,-0.3062,0.0,50.0
1.154,0.8062,0.5,-0.3062,0.0,50.0
1.204,0.8062,0.5,-0.3062,0.0,50.0
1.254,0.8062,0.5,-0.3062,0.0,50.0
1.304,0.8062,0.5,-0.3062,0.0,0.0
1.354,0.8062,0.5,-0.3062,0.0,0.0
1.404,0.8062,0.5,-0.3062,0.0,0.0
1.454,0.8062,0.5,-0.3062,0.0,0.0
1.504,0.8062,0.5,-0.3062,0.0,0.0
1.554,0.8062,0.5,-0.3062,0.0,0.0
1.604,0.8062,0.5,-0.3062,0.0,0.0
1.654,0.8062,0.5,-0.3062,0.0,0.0
1.704,0.8062,0.5,-0.3062,0.0,0.0
1.754,0.8062,0.5,-0.3062,0.0,0.0
1.804,0.8062,0.5,-0.3062,0.0,0.0
1.854,0.8062,0.5,-0.3062,0.0,0.0
1.904,0.8064,0.5,-0.3064,0.0,0.0
1.954,0.8064,0.5,-0.3064,0.0,0.0
2.004,0.8064,0.5,-0.3064,0.0,0.0
2.054,0.8064,0.5,-0.3064,0.0,0.0
2.104,0.8064,0.5,-0.3064,0.0,0.0
2.154,0.8064,0.5,-0.3064,0.0,0.0
2.204,0.8064,0.5,-0.3064,0.0,0.0
2.259,0.8063,0.5,-0.3063,0.0,0.0
2.314,0.8063,0.5,-0.3063,0.0,0.514712929725647
2.369,0.8064,0.5,-0.3064,0.0,0.514712929725647
2.418,0.8063,0.5,-0.3063,0.0,0.514712929725647
2.468,0.8063,0.5,-0.3063,0.0,0.514712929725647
2.518,0.8063,0.5,-0.3063,0.0,0.514712929725647
2.568,0.8064,0.5,-0.3064,0.0,0.514712929725647
2.618,0.8064,0.5,-0.3064,0.0,0.514712929725647
2.668,0.8063,0.5,-0.3063,0.0,0.514712929725647
2.718,0.8063,0.5,-0.3063,0.0,0.514712929725647
2.768,0.8063,0.5,-0.3063,0.0,0.514712929725647
2.818,0.8063,0.5,-0.3063,0.0,0.514712929725647
2.868,0.8063,0.5,-0.3063,0.0,0.514712929725647
2.918,0.8061,0.5,-0.3061,0.0,0.514712929725647
2.968,0.8061,0.5,-0.3061,0.0,0.514712929725647
3.018,0.8061,0.5,-0.3061,0.0,0.514712929725647
3.068,0.806,0.5,-0.306,0.0,0.514712929725647
3.118,0.806,0.5,-0.306,0.0,0.514712929725647
