time_s,depth_m,depth_setpoint_m,depth_error_m,velocity_mps,actuator_setpoint_mm
0.348,0.8474,0.2255,-0.6219,0.0,20.0
0.397,0.8474,0.2255,-0.6219,0.0,20.0
0.447,0.8473,0.2255,-0.6218,0.0,20.0
0.497,0.8474,0.2255,-0.6219,0.0,20.0
0.547,0.8473,0.2255,-0.6218,0.0,20.0
0.597,0.8473,0.2255,-0.6218,0.0,20.0
0.647,0.847,0.2255,-0.6215,0.0,20.0
0.697,0.847,0.2255,-0.6215,0.0,20.0
0.747,0.847,0.2255,-0.6215,0.0,20.0
0.797,0.847,0.2255,-0.6215,0.0,20.0
0.847,0.847,0.2255,-0.6215,0.0,20.0
0.897,0.847,0.2255,-0.6215,0.0,20.0
0.947,0.847,0.2255,-0.6215,0.0,20.0
0.997,0.847,0.2255,-0.6215,0.0,20.0
1.047,0.847,0.2255,-0.6215,0.0,20.0
1.097,0.847,0.2255,-0.6215,0.0,20.0
1.147,0.847,0.2255,-0.6215,0.0,20.0
1.197,0.847,0.2255,-0.6215,0.0,20.0
1.247,0.847,0.2255,-0.6215,0.0,20.0
1.297,0.8469,0.2255,-0.6214,0.0,20.0
1.347,0.847,0.2255,-0.6215,0.0,20.0
1.397,0.847,0.2255,-0.6215,0.0,20.0
1.447,0.8469,0.2255,-0.6214,0.0,20.0
1.497,0.8469,0.2255,-0.6214,0.0,20.0
1.547,0.8469,0.2255,-0.6214,0.0,20.0
1.597,0.8469,0.2255,-0.6214,0.0,20.0
1.647,0.8469,0.2255,-0.6214,0.0,20.0
1.697,0.8469,0.2255,-0.6214,0.0,20.0
1.747,0.8469,0.2255,-0.6214,0.0,20.0
1.797,0.8469,0.2255,-0.6214,0.0,20.0
1.847,0.8469,0.2255,-0.6214,0.0,20.0
1.897,0.8469,0.2255,-0.6214,0.0,20.0
1.947,0.8468,0.2255,-0.6213,0.0,20.0
1.997,0.8469,0.2255,-0.6214,0.0,20.0
2.047,0.8469,0.2255,-0.6214,0.0,20.0
