time_s,depth_m,depth_setpoint_m,depth_error_m,velocity_mps,actuator_setpoint_mm
0.355,0.8614,0.7,-0.1614,0.0,98.58816528320312
0.404,0.8614,0.7,-0.1614,0.0,95.81810760498048
0.454,0.8614,0.7,-0.1614,0.0,92.3691864013672
0.504,0.8614,0.7,-0.1614,0.0,100.0
0.554,0.861,0.7,-0.161,0.0,100.0
0.604,0.8614,0.7,-0.1614,0.0,99.2478256225586
0.654,0.8614,0.7,-0.1614,0.0,100.0
0.704,0.8614,0.7,-0.1614,0.0,100.0
0.754,0.8614,0.7,-0.1614,0.0,97.45671844482422
0.804,0.8614,0.7,-0.1614,0.0,100.0
0.854,0.8614,0.7,-0.1614,0.0,96.44043731689452
0.904,0.8614,0.7,-0.1614,0.0,100.0
0.954,0.8614,0.7,-0.1614,0.0,96.75154876708984
1.004,0.8614,0.7,-0.1614,0.0,97.27599334716795
1.054,0.8614,0.7,-0.1614,0.0,98.0906982421875
1.104,0.8614,0.7,-0.1614,0.0,100.0
1.154,0.8614,0.7,-0.1614,0.0,100.0
1.204,0.8614,0.7,-0.1614,0.0,100.0
1.254,0.8614,0.7,-0.1614,0.0,100.0
1.304,0.8614,0.7,-0.1614,0.0,95.63377380371094
1.354,0.8614,0.7,-0.1614,0.0,94.0373992919922
1.404,0.8614,0.7,-0.1614,0.0,100.0
1.454,0.8614,0.7,-0.1614,0.0,100.0
1.504,0.8614,0.7,-0.1614,0.0,97.65699005126952
1.554,0.8614,0.7,-0.1614,0.0,98.43704986572266
1.604,0.8614,0.7,-0.1614,0.0,96.0504379272461
1.654,0.8613,0.7,-0.1613,0.0,100.0
1.704,0.8613,0.7,-0.1613,0.0,100.0
1.754,0.8612,0.7,-0.1612,0.0,97.99752044677734
1.804,0.8612,0.7,-0.1612,0.0,97.26065063476562
1.854,0.8612,0.7,-0.1612,0.0,100.0
1.904,0.8612,0.7,-0.1612,0.0,100.0
1.954,0.8612,0.7,-0.1612,0.0,100.0
2.004,0.8612,0.7,-0.1612,0.0,88.55513763427734
2.054,0.8612,0.7,-0.1612,0.0,89.26851654052734
2.104,0.8612,0.7,-0.1612,0.0,96.28202056884766
2.154,0.8612,0.7,-0.1612,0.0,97.18778228759766
2.204,0.8612,0.7,-0.1612,0.0,100.0
2.254,0.8612,0.7,-0.1612,0.0,100.0
2.304,0.8612,0.7,-0.1612,0.0,100.0
2.354,0.8612,0.7,-0.1612,0.0,94.8113250732422
2.404,0.8612,0.7,-0.1612,0.0,98.09703826904295
2.454,0.8612,0.7,-0.1612,0.0,100.0
2.504,0.8612,0.7,-0.1612,0.0,100.0
2.554,0.8612,0.7,-0.1612,0.0,98.960205078125
2.604,0.8612,0.7,-0.1612,0.0,97.01228332519533
2.659,0.8612,0.7,-0.1612,0.0,100.0
2.714,0.8612,0.7,-0.1612,0.0,100.0
2.769,0.8612,0.7,-0.1612,0.0,99.70154571533205
2.824,0.8612,0.7,-0.1612,0.0,99.09502410888672
2.873,0.8612,0.7,-0.1612,0.0,94.90856170654295
2.923,0.8613,0.7,-0.1613,0.0,100.0
2.973,0.8613,0.7,-0.1613,0.0,94.76406860351562
3.023,0.8613,0.7,-0.1613,0.0,97.15896606445312
3.073,0.8613,0.7,-0.1613,0.0,86.09017944335938
3.123,0.8613,0.7,-0.1613,0.0,100.0
3.173,0.8614,0.7,-0.1614,0.0,98.7653579711914
3.223,0.8613,0.7,-0.1613,0.0,100.0
3.273,0.8614,0.7,-0.1614,0.0,99.94622802734376
3.323,0.8614,0.7,-0.1614,0.0,97.21703338623048
3.373,0.8614,0.7,-0.1614,0.0,100.0
3.423,0.8614,0.7,-0.1614,0.0,100.0
3.473,0.8614,0.7,-0.1614,0.0,97.56053924560548
3.523,0.8614,0.7,-0.1614,0.0,95.43704986572266
3.573,0.8614,0.7,-0.1614,0.0,96.711181640625
3.623,0.8614,0.7,-0.1614,0.0,100.0
3.673,0.8614,0.7,-0.1614,0.0,100.0
