time_s,depth_m,depth_setpoint_m,depth_error_m,velocity_mps,actuator_setpoint_mm
0.352,0.1055,0.4829,0.3774,0.0,50.0
0.401,0.1055,0.4829,0.3774,0.0,50.0
0.451,0.1055,0.4829,0.3774,0.0,50.0
0.501,0.1055,0.4829,0.3774,0.0,50.0
0.551,0.1055,0.4829,0.3774,0.0,50.0
0.601,0.1055,0.4829,0.3774,0.0,50.0
0.651,0.1055,0.4829,0.3774,0.0,50.0
0.701,0.1055,0.4829,0.3774,0.0,50.0
0.751,0.1054,0.4829,0.3775,0.0,50.0
0.801,0.1054,0.4829,0.3775,0.0,50.0
0.851,0.1053,0.4829,0.3776,0.0,50.0
0.901,0.1053,0.4829,0.3776,0.0,50.0
0.951,0.1053,0.4829,0.3776,0.0,50.0
1.001,0.1053,0.4829,0.3776,0.0,50.0
1.051,0.1053,0.4829,0.3776,0.0,50.0
1.101,0.1053,0.4829,0.3776,0.0,50.0
1.151,0.1053,0.4829,0.3776,0.0,50.0
1.201,0.1053,0.4829,0.3776,0.0,50.0
1.251,0.1053,0.4829,0.3776,0.0,50.0
1.301,0.1053,0.4829,0.3776,0.0,52.66456604003906
1.351,0.1053,0.4829,0.3776,0.0,52.66456604003906
1.401,0.1052,0.4829,0.3777,0.0,52.66456604003906
1.451,0.1053,0.4829,0.3776,0.0,52.66456604003906
1.501,0.1052,0.4829,0.3777,0.0,52.66456604003906
1.551,0.1053,0.4829,0.3776,0.0,52.66456604003906
1.601,0.1053,0.4829,0.3776,0.0,52.66456604003906
1.651,0.1053,0.4829,0.3776,0.0,52.66456604003906
1.701,0.1053,0.4829,0.3776,0.0,52.66456604003906
1.756,0.1053,0.4829,0.3776,0.0,52.66456604003906
1.811,0.1053,0.4829,0.3776,0.0,52.66456604003906
1.86,0.1053,0.4829,0.3776,0.0,52.66456604003906
1.91,0.1053,0.4829,0.3776,0.0,52.66456604003906
1.96,0.1053,0.4829,0.3776,0.0,52.66456604003906
2.01,0.1053,0.4829,0.3776,0.0,52.66456604003906
2.06,0.1053,0.4829,0.3776,0.0,52.66456604003906
2.11,0.1053,0.4829,0.3776,0.0,52.66456604003906
2.16,0.1053,0.4829,0.3776,0.0,52.66456604003906
2.21,0.1053,0.4829,0.3776,0.0,52.66456604003906
2.26,0.1053,0.4829,0.3776,0.0,52.66456604003906
2.31,0.1051,0.4829,0.3778,0.0,54.16456604003906
2.36,0.1051,0.4829,0.3778,0.0,54.16456604003906
2.41,0.1051,0.4829,0.3778,0.0,54.16456604003906
2.46,0.1051,0.4829,0.3778,0.0,54.16456604003906
2.51,0.1051,0.4829,0.3778,0.0,54.16456604003906
2.56,0.105,0.4829,0.3779,0.0,54.16456604003906
2.61,0.105,0.4829,0.3779,0.0,54.16456604003906
2.66,0.105,0.4829,0.3779,0.0,54.16456604003906
2.71,0.1049,0.4829,0.378,0.0,54.16456604003906
2.76,0.1048,0.4829,0.3781,0.0,54.16456604003906
2.81,0.1048,0.4829,0.3781,0.0,54.16456604003906
2.86,0.1048,0.4829,0.3781,0.0,54.16456604003906
2.91,0.1047,0.4829,0.3782,0.0,54.16456604003906
2.96,0.1047,0.4829,0.3782,0.0,54.16456604003906
3.01,0.1047,0.4829,0.3782,0.0,54.16456604003906
3.06,0.1046,0.4829,0.3783,0.0,54.16456604003906
3.11,0.1046,0.4829,0.3783,0.0,54.16456604003906
3.16,0.1046,0.4829,0.3783,0.0,54.16456604003906
3.21,0.1046,0.4829,0.3783,0.0,54.16456604003906
3.26,0.1045,0.4829,0.3784,0.0,54.16456604003906
3.31,0.1045,0.4829,0.3784,0.0,55.6645622253418
3.36,0.1045,0.4829,0.3784,0.0,55.6645622253418
3.41,0.1042,0.4829,0.3787,0.0,55.6645622253418
3.46,0.1042,0.4829,0.3787,0.0,55.6645622253418
3.51,0.1042,0.4829,0.3787,0.0,55.6645622253418
3.56,0.1042,0.4829,0.3787,0.0,55.6645622253418
3.61,0.1042,0.4829,0.3787,0.0,55.6645622253418
3.66,0.1042,0.4829,0.3787,0.0,55.6645622253418
3.71,0.1042,0.4829,0.3787,0.0,55.6645622253418
3.76,0.1042,0.4829,0.3787,0.0,55.6645622253418
3.81,0.1045,0.4829,0.3784,0.0,55.6645622253418
3.86,0.1046,0.4829,0.3783,0.0,55.6645622253418
3.91,0.1047,0.4829,0.3782,0.0,55.6645622253418
3.96,0.1049,0.4829,0.378,0.0,55.6645622253418
4.01,0.1054,0.4829,0.3775,0.002,55.6645622253418
4.06,0.1056,0.4829,0.3773,0.002,55.6645622253418
4.11,0.1061,0.4829,0.3768,0.004,55.6645622253418
4.16,0.1068,0.4829,0.3761,0.004,55.6645622253418
4.21,0.1078,0.4829,0.3751,0.006,55.6645622253418
4.26,0.1081,0.4829,0.3748,0.006,55.6645622253418
4.31,0.1089,0.4829,0.374,0.01,54.16456604003906
4.36,0.1096,0.4829,0.3733,0.01,54.16456604003906
4.41,0.1108,0.4829,0.3721,0.014,54.16456604003906
4.46,0.1119,0.4829,0.371,0.014,54.16456604003906
4.51,0.1136,0.4829,0.3693,0.016,54.16456604003906
4.56,0.115,0.4829,0.3679,0.02,54.16456604003906
4.61,0.1166,0.4829,0.3663,0.022,54.16456604003906
4.66,0.1182,0.4829,0.3647,0.024,54.16456604003906
4.71,0.1203,0.4829,0.3626,0.028,54.16456604003906
4.76,0.123,0.4829,0.3599,0.032,54.16456604003906
4.81,0.1254,0.4829,0.3575,0.032,54.16456604003906
4.86,0.1278,0.4829,0.3551,0.034,54.16456604003906
4.91,0.1306,0.4829,0.3523,0.042,54.16456604003906
4.96,0.1333,0.4829,0.3496,0.048,54.16456604003906
5.01,0.1365,0.4829,0.3464,0.048,54.16456604003906
5.06,0.1394,0.4829,0.3435,0.054,54.16456604003906
5.11,0.1434,0.4829,0.3395,0.054,54.16456604003906
5.16,0.1468,0.4829,0.3361,0.056,54.16456604003906
5.21,0.1501,0.4829,0.3328,0.058,54.16456604003906
5.26,0.1538,0.4829,0.3291,0.064,54.16456604003906
5.31,0.158,0.4829,0.3249,0.066,55.6645622253418
5.36,0.162,0.4829,0.3209,0.068,55.6645622253418
5.41,0.1663,0.4829,0.3166,0.074,55.6645622253418
5.46,0.1704,0.4829,0.3125,0.08,55.6645622253418
5.51,0.1745,0.4829,0.3084,0.08,55.6645622253418
5.56,0.179,0.4829,0.3039,0.082,55.6645622253418
5.61,0.1832,0.4829,0.2997,0.082,55.6645622253418
5.66,0.1879,0.4829,0.295,0.084,55.6645622253418
5.71,0.1921,0.4829,0.2908,0.084,55.6645622253418
5.76,0.1971,0.4829,0.2858,0.084,55.6645622253418
5.81,0.2011,0.4829,0.2818,0.084,55.6645622253418
5.86,0.2056,0.4829,0.2773,0.084,55.6645622253418
5.91,0.2101,0.4829,0.2728,0.09,55.6645622253418
5.96,0.2145,0.4829,0.2684,0.09,55.6645622253418
6.01,0.2189,0.4829,0.264,0.088,55.6645622253418
6.06,0.2235,0.4829,0.2594,0.09,55.6645622253418
6.11,0.2278,0.4829,0.2551,0.088,55.6645622253418
6.16,0.2318,0.4829,0.2511,0.088,55.6645622253418
6.21,0.2363,0.4829,0.2466,0.088,55.6645622253418
6.26,0.2403,0.4829,0.2426,0.088,55.6645622253418
6.31,0.2442,0.4829,0.2387,0.088,57.16456604003906
6.36,0.2483,0.4829,0.2346,0.086,57.16456604003906
6.41,0.2521,0.4829,0.2308,0.082,57.16456604003906
6.46,0.2559,0.4829,0.227,0.08,57.16456604003906
6.51,0.2595,0.4829,0.2234,0.08,57.16456604003906
6.56,0.2634,0.4829,0.2195,0.078,57.16456604003906
6.61,0.2667,0.4829,0.2162,0.078,57.16456604003906
6.66,0.2705,0.4829,0.2124,0.076,57.16456604003906
6.71,0.274,0.4829,0.2089,0.076,57.16456604003906
6.76,0.2776,0.4829,0.2053,0.076,57.16456604003906
6.81,0.2809,0.4829,0.202,0.072,57.16456604003906
6.86,0.2843,0.4829,0.1986,0.072,57.16456604003906
6.91,0.2877,0.4829,0.1952,0.07,57.16456604003906
6.96,0.2914,0.4829,0.1915,0.07,57.16456604003906
7.01,0.2948,0.4829,0.1881,0.068,57.16456604003906
7.06,0.2976,0.4829,0.1853,0.068,57.16456604003906
7.11,0.3016,0.4829,0.1813,0.068,57.16456604003906
7.16,0.3048,0.4829,0.1781,0.068,57.16456604003906
7.21,0.3083,0.4829,0.1746,0.068,57.16456604003906
7.26,0.3115,0.4829,0.1714,0.068,57.16456604003906
7.31,0.3155,0.4829,0.1674,0.068,55.6645622253418
7.36,0.3187,0.4829,0.1642,0.068,55.6645622253418
7.41,0.3217,0.4829,0.1612,0.064,55.6645622253418
7.46,0.3253,0.4829,0.1576,0.064,55.6645622253418
7.51,0.3283,0.4829,0.1546,0.064,55.6645622253418
7.56,0.3328,0.4829,0.1501,0.064,55.6645622253418
7.61,0.3364,0.4829,0.1465,0.07,55.6645622253418
7.66,0.34,0.4829,0.1429,0.072,55.6645622253418
7.71,0.344,0.4829,0.1389,0.072,55.6645622253418
7.76,0.348,0.4829,0.1349,0.072,55.6645622253418
7.81,0.352,0.4829,0.1309,0.072,55.6645622253418
7.86,0.3556,0.4829,0.1273,0.072,55.6645622253418
7.91,0.3606,0.4829,0.1223,0.08,55.6645622253418
7.96,0.3643,0.4829,0.1186,0.08,55.6645622253418
8.01,0.3683,0.4829,0.1146,0.08,55.6645622253418
8.06,0.3729,0.4829,0.11,0.08,55.6645622253418
8.11,0.3772,0.4829,0.1057,0.08,55.6645622253418
8.16,0.3816,0.4829,0.1013,0.08,55.6645622253418
8.21,0.3865,0.4829,0.0964,0.086,55.6645622253418
8.26,0.3911,0.4829,0.0918,0.088,55.6645622253418
8.31,0.3954,0.4829,0.0875,0.088,57.16456604003906
8.36,0.4,0.4829,0.0829,0.088,57.16456604003906
8.41,0.4049,0.4829,0.078,0.092,57.16456604003906
8.46,0.4098,0.4829,0.0731,0.092,57.16456604003906
8.51,0.4146,0.4829,0.0683,0.092,57.16456604003906
