time_s,depth_m,depth_setpoint_m,depth_error_m,velocity_mps,actuator_setpoint_mm
0.352,0.5533,0.479,-0.0743,0.0,50.0
0.401,0.5533,0.479,-0.0743,0.0,50.0
0.451,0.5528,0.479,-0.0738,0.0,50.0
0.501,0.5533,0.479,-0.0743,0.0,50.0
0.551,0.5529,0.479,-0.0739,0.0,50.0
0.601,0.5533,0.479,-0.0743,0.0,50.0
0.651,0.5533,0.479,-0.0743,0.0,50.0
0.701,0.5533,0.479,-0.0743,0.0,50.0
0.751,0.5531,0.479,-0.0741,0.0,50.0
0.801,0.5533,0.479,-0.0743,0.0,50.0
0.851,0.5533,0.479,-0.0743,0.0,50.0
0.901,0.5533,0.479,-0.0743,0.0,50.0
0.951,0.5533,0.479,-0.0743,0.0,50.0
1.001,0.5533,0.479,-0.0743,0.0,50.0
1.051,0.5533,0.479,-0.0743,0.0,50.0
1.101,0.5532,0.479,-0.0742,0.0,50.0
1.151,0.5532,0.479,-0.0742,0.0,50.0
1.201,0.5533,0.479,-0.0743,0.0,50.0
1.251,0.5533,0.479,-0.0743,0.0,50.0
1.301,0.5533,0.479,-0.0743,0.0,45.17967987060547
1.351,0.5533,0.479,-0.0743,0.0,45.17967987060547
1.406,0.5533,0.479,-0.0743,0.0,45.17967987060547
1.455,0.5533,0.479,-0.0743,0.0,45.17967987060547
1.505,0.5533,0.479,-0.0743,0.0,45.17967987060547
1.555,0.5532,0.479,-0.0742,0.0,45.17967987060547
1.605,0.5532,0.479,-0.0742,0.0,45.17967987060547
1.655,0.5532,0.479,-0.0742,0.0,45.17967987060547
1.705,0.5532,0.479,-0.0742,0.0,45.17967987060547
1.755,0.5532,0.479,-0.0742,0.0,45.17967987060547
1.805,0.5532,0.479,-0.0742,0.0,45.17967987060547
1.855,0.5532,0.479,-0.0742,0.0,45.17967987060547
1.905,0.5533,0.479,-0.0743,0.0,45.17967987060547
1.955,0.5533,0.479,-0.0743,0.0,45.17967987060547
2.005,0.5532,0.479,-0.0742,0.0,45.17967987060547
2.055,0.5532,0.479,-0.0742,0.0,45.17967987060547
2.105,0.5532,0.479,-0.0742,0.0,45.17967987060547
2.155,0.5532,0.479,-0.0742,0.0,45.17967987060547
2.205,0.5532,0.479,-0.0742,0.0,45.17967987060547
2.255,0.5532,0.479,-0.0742,0.0,45.17967987060547
2.305,0.5533,0.479,-0.0743,0.0,43.67967987060547
2.355,0.5533,0.479,-0.0743,0.0,43.67967987060547
2.405,0.5533,0.479,-0.0743,0.0,43.67967987060547
2.455,0.5533,0.479,-0.0743,0.0,43.67967987060547
2.505,0.5533,0.479,-0.0743,0.0,43.67967987060547
2.555,0.5534,0.479,-0.0744,0.0,43.67967987060547
2.605,0.5534,0.479,-0.0744,0.0,43.67967987060547
2.655,0.5534,0.479,-0.0744,0.0,43.67967987060547
2.705,0.5534,0.479,-0.0744,0.0,43.67967987060547
2.755,0.5534,0.479,-0.0744,0.0,43.67967987060547
2.805,0.5534,0.479,-0.0744,0.0,43.67967987060547
2.855,0.5536,0.479,-0.0746,0.0,43.67967987060547
2.905,0.5536,0.479,-0.0746,0.0,43.67967987060547
2.955,0.5534,0.479,-0.0744,0.0,43.67967987060547
3.005,0.5534,0.479,-0.0744,0.0,43.67967987060547
3.055,0.5533,0.479,-0.0743,0.0,43.67967987060547
3.105,0.5533,0.479,-0.0743,0.0,43.67967987060547
3.155,0.5533,0.479,-0.0743,0.0,43.67967987060547
3.205,0.5533,0.479,-0.0743,0.0,43.67967987060547
3.255,0.5533,0.479,-0.0743,0.0,43.67967987060547
3.305,0.5533,0.479,-0.0743,0.0,45.179683685302734
3.355,0.5533,0.479,-0.0743,0.0,45.179683685302734
3.405,0.5534,0.479,-0.0744,0.0,45.179683685302734
3.455,0.5534,0.479,-0.0744,0.0,45.179683685302734
3.505,0.5534,0.479,-0.0744,0.0,45.179683685302734
3.555,0.5534,0.479,-0.0744,0.0,45.179683685302734
3.605,0.5534,0.479,-0.0744,0.0,45.179683685302734
3.655,0.5535,0.479,-0.0745,0.0,45.179683685302734
3.705,0.5535,0.479,-0.0745,0.0,45.179683685302734
3.755,0.5535,0.479,-0.0745,0.0,45.179683685302734
3.805,0.5535,0.479,-0.0745,0.0,45.179683685302734
3.855,0.5536,0.479,-0.0746,0.0,45.179683685302734
3.905,0.5536,0.479,-0.0746,0.0,45.179683685302734
3.955,0.5536,0.479,-0.0746,0.0,45.179683685302734
4.005,0.5536,0.479,-0.0746,0.0,45.179683685302734
4.055,0.5535,0.479,-0.0745,0.0,45.179683685302734
4.105,0.5535,0.479,-0.0745,0.0,45.179683685302734
4.155,0.5535,0.479,-0.0745,0.0,45.179683685302734
4.205,0.5535,0.479,-0.0745,0.0,45.179683685302734
4.255,0.5535,0.479,-0.0745,0.0,45.179683685302734
4.305,0.5535,0.479,-0.0745,0.0,46.67967987060547
4.355,0.5533,0.479,-0.0743,0.0,46.67967987060547
4.405,0.5533,0.479,-0.0743,0.0,46.67967987060547
4.455,0.5533,0.479,-0.0743,0.0,46.67967987060547
4.505,0.5533,0.479,-0.0743,0.0,46.67967987060547
4.555,0.5532,0.479,-0.0742,0.0,46.67967987060547
4.605,0.5532,0.479,-0.0742,0.0,46.67967987060547
4.655,0.5531,0.479,-0.0741,0.0,46.67967987060547
4.705,0.553,0.479,-0.074,0.0,46.67967987060547
4.755,0.5529,0.479,-0.0739,-0.002,46.67967987060547
4.805,0.5526,0.479,-0.0736,-0.002,46.67967987060547
4.855,0.5526,0.479,-0.0736,-0.002,46.67967987060547
4.905,0.5525,0.479,-0.0735,-0.002,46.67967987060547
4.955,0.5524,0.479,-0.0734,-0.002,46.67967987060547
5.005,0.5523,0.479,-0.0733,-0.002,46.67967987060547
5.055,0.5523,0.479,-0.0733,-0.002,46.67967987060547
5.105,0.5519,0.479,-0.0729,-0.002,46.67967987060547
5.155,0.5516,0.479,-0.0726,-0.002,46.67967987060547
5.205,0.5513,0.479,-0.0723,-0.002,46.67967987060547
5.255,0.5513,0.479,-0.0723,-0.002,46.67967987060547
5.305,0.5512,0.479,-0.0722,-0.002,48.17967987060547
5.355,0.551,0.479,-0.072,-0.002,48.17967987060547
5.405,0.5506,0.479,-0.0716,-0.004,48.17967987060547
5.455,0.5504,0.479,-0.0714,-0.004,48.17967987060547
5.505,0.5501,0.479,-0.0711,-0.006,48.17967987060547
