time_s,actuator_mm,actuator_setpoint_mm,depth_filtered_m,depth_setpoint_m,motor_cmd
0.352,60.049,47.61932159999993,0.7873,0.6145,0.0
0.401,60.073,47.61932159999993,0.7873,0.6145,0.0
0.451,60.024,47.61458296363639,0.787,0.6145,-10.776470588235295
0.501,59.389,47.61458296363639,0.787,0.6145,-10.776470588235295
0.551,58.608,47.590489744086035,0.7869,0.6145,-10.776470588235295
0.601,57.729,47.590489744086035,0.7869,0.6145,-10.776470588235295
0.651,56.899,47.57443634893617,0.7868,0.6145,-10.258823529411766
0.701,55.946,47.55826229999998,0.7868,0.6145,-10.258823529411766
0.751,55.385,47.55826229999998,0.7867,0.6145,-9.647058823529411
0.801,54.725,47.54782404408604,0.7867,0.6145,-9.647058823529411
0.851,54.066,47.54782404408604,0.7867,0.6145,-9.08235294117647
0.901,53.626,47.5262609,0.7867,0.6145,-9.08235294117647
0.951,53.382,47.53169791587297,0.7865,0.6145,-8.564705882352941
1.001,52.747,47.53169791587297,0.7865,0.6145,-8.423529411764706
1.051,52.479,47.49982890000001,0.7865,0.6145,-8.423529411764706
1.101,52.186,47.49982890000001,0.7864,0.6145,-8.094117647058823
1.151,51.477,47.489189448936166,0.7864,0.6145,-8.094117647058823
1.201,51.6,47.48118340793648,0.7863,0.6145,-7.858823529411764
1.251,51.99,47.48118340793648,0.7862,0.6145,-7.623529411764705
1.301,51.404,47.46844078817207,0.7861,0.6145,-7.623529411764705
1.351,51.453,47.46844078817207,0.786,0.6145,-7.811764705882353
1.401,50.989,47.46259437272706,0.7856,0.6145,-7.811764705882353
1.451,50.794,47.46259437272706,0.7855,0.6145,-7.623529411764705
1.501,50.208,47.44071173225802,0.7853,0.6145,-7.435294117647059
1.551,50.501,47.44071173225802,0.7849,0.6145,-7.435294117647059
1.601,50.085,47.43617024468076,0.7848,0.6145,-7.152941176470589
1.651,49.817,47.43617024468076,0.7843,0.6145,-7.152941176470589
1.701,49.866,47.4336495909092,0.7839,0.6145,-7.105882352941176
1.751,50.061,47.4336495909092,0.7839,0.6145,-7.011764705882353
1.801,49.939,47.43842838494634,0.7828,0.6145,-7.011764705882353
1.851,50.037,47.43842838494634,0.7827,0.6145,-7.105882352941176
1.901,49.719,47.37028850909078,0.7826,0.6145,-7.105882352941176
1.951,49.475,47.37028850909078,0.7824,0.6145,-7.105882352941176
2.001,49.451,47.373492520430084,0.7821,0.6145,-7.011764705882353
2.051,49.402,47.373492520430084,0.7817,0.6145,-7.011764705882353
2.101,49.158,47.35849914468076,0.7816,0.6145,-6.91764705882353
2.151,49.353,47.35849914468076,0.7813,0.6145,-6.91764705882353
2.201,49.06,47.34681758181826,0.7809,0.6145,-6.776470588235294
2.251,48.596,47.34681758181826,0.7807,0.6145,-6.870588235294117
2.301,49.035,47.32745242043016,0.7804,0.6145,-6.870588235294117
2.351,49.328,47.32745242043016,0.7803,0.6145,-6.588235294117647
2.401,48.645,47.307090295744665,0.78,0.6145,-6.588235294117647
2.451,49.304,47.31610123968246,0.7795,0.6145,-6.870588235294117
2.501,49.304,47.31610123968246,0.7792,0.6145,-6.635294117647059
2.551,49.328,47.30017320860222,0.7788,0.6145,-6.635294117647059
2.601,49.133,47.30017320860222,0.7788,0.6145,-6.870588235294117
2.651,49.475,47.263680246808505,0.7785,0.6145,-6.870588235294117
2.701,49.573,47.26181922380947,0.7782,0.6145,-6.823529411764706
2.751,49.695,47.26181922380947,0.778,0.6145,-6.964705882352941
2.801,49.524,47.26188510860222,0.7775,0.6145,-6.964705882352941
2.851,49.158,47.26188510860222,0.7767,0.6145,-7.011764705882353
2.901,50.11,47.28632838510634,0.7761,0.6145,-7.011764705882353
2.951,49.06,47.20167949999998,0.7761,0.6145,-6.823529411764706
3.001,49.084,47.20167949999998,0.7752,0.6145,-6.823529411764706
3.051,49.011,47.26484971720443,0.7747,0.6145,-6.823529411764706
3.101,48.987,47.26484971720443,0.7743,0.6145,-6.823529411764706
3.151,49.06,47.21952344545422,0.7737,0.6145,-6.776470588235294
3.201,49.011,47.21952344545422,0.7726,0.6145,-6.776470588235294
3.251,49.231,47.243047961290394,0.7722,0.6145,-6.823529411764706
3.301,49.328,47.243047961290394,0.7712,0.6145,-6.823529411764706
3.351,49.353,47.26920707659561,0.77,0.6145,-6.870588235294117
3.401,49.353,47.26920707659561,0.7697,0.6145,-6.870588235294117
3.451,48.669,47.18264534545466,0.769,0.6145,-6.91764705882353
3.501,48.962,47.18264534545466,0.7673,0.6145,-6.91764705882353
3.551,49.377,47.228949537634584,0.7671,0.6145,-6.91764705882353
3.601,48.962,47.228949537634584,0.7656,0.6145,-6.776470588235294
3.651,49.377,47.27831106808502,0.7641,0.6145,-6.776470588235294
3.701,49.402,47.16631145555545,0.7634,0.6145,-6.776470588235294
3.751,48.962,47.16631145555545,0.7618,0.6145,-6.91764705882353
3.801,49.206,47.23096365806473,0.761,0.6145,-6.91764705882353
3.851,49.328,47.23096365806473,0.76,0.6145,-6.776470588235294
3.901,48.767,47.242959770212686,0.7582,0.6145,-6.776470588235294
3.951,49.353,47.2233982349204,0.7565,0.6145,-6.91764705882353
4.001,48.987,47.2233982349204,0.7561,0.6145,-6.682352941176471
4.051,48.791,47.2037414139787,0.7542,0.6145,-6.682352941176471
4.101,48.547,47.2037414139787,0.7527,0.6145,-6.776470588235294
4.151,49.28,47.24386726595735,0.751,0.6145,-6.776470588235294
4.201,49.353,47.13834027142844,0.7501,0.6145,-6.635294117647059
4.251,49.109,47.13834027142844,0.7486,0.6145,-6.870588235294117
4.301,49.084,47.22187022258091,0.7471,0.6145,-6.870588235294117
4.351,48.474,47.22187022258091,0.7456,0.6145,-6.870588235294117
4.401,49.841,47.212469809089995,0.7436,0.6145,-6.870588235294117
4.451,48.669,47.212469809089995,0.7421,0.6145,-6.588235294117647
4.501,49.206,47.192184990322765,0.7409,0.6145,-7.105882352941176
4.551,49.353,47.192184990322765,0.7391,0.6145,-7.105882352941176
4.601,48.987,47.18441292127646,0.7382,0.6145,-6.870588235294117
4.651,48.864,47.18441292127646,0.7364,0.6145,-6.870588235294117
4.701,48.791,47.22220353636417,0.7341,0.6145,-6.776470588235294
4.751,48.962,47.22220353636417,0.7332,0.6145,-6.729411764705882
4.801,49.133,47.18111513440885,0.7313,0.6145,-6.729411764705882
4.851,48.938,47.18111513440885,0.7293,0.6145,-6.776470588235294
4.901,48.962,47.16334057234034,0.7287,0.6145,-6.776470588235294
4.951,49.133,47.148133026983906,0.7271,0.6145,-6.776470588235294
5.001,49.06,47.148133026983906,0.7253,0.6145,-6.776470588235294
5.051,49.182,47.20058899892503,0.7237,0.6145,-6.776470588235294
5.101,49.109,47.20058899892503,0.722,0.6145,-6.823529411764706
5.151,48.864,47.18444206595734,0.7205,0.6145,-6.823529411764706
5.201,48.816,47.113407803174425,0.7192,0.6145,-6.823529411764706
5.251,49.133,47.113407803174425,0.718,0.6145,-6.729411764705882
5.301,48.694,47.156894134408844,0.7164,0.6145,-6.729411764705882
5.351,48.889,47.156894134408844,0.7148,0.6145,-6.870588235294117
5.401,49.109,47.17922001489352,0.7131,0.6145,-6.870588235294117
5.451,48.767,47.119618419047406,0.7116,0.6145,-6.776470588235294
5.501,48.913,47.119618419047406,0.7104,0.6145,-6.823529411764706
5.551,49.109,47.14235289032282,0.7089,0.6145,-6.823529411764706
5.601,48.889,47.14235289032282,0.7072,0.6145,-6.776470588235294
5.651,49.084,47.19840285957435,0.7051,0.6145,-6.776470588235294
5.701,49.06,47.055709863491934,0.7043,0.6145,-6.776470588235294
5.751,48.864,47.055709863491934,0.7021,0.6145,-6.823529411764706
5.801,49.109,47.17377829892503,0.7009,0.6145,-6.823529411764706
5.851,48.938,47.17377829892503,0.6991,0.6145,-6.776470588235294
5.901,48.791,47.13368514545372,0.6977,0.6145,-6.776470588235294
5.951,48.62,47.13368514545372,0.6962,0.6145,-6.776470588235294
6.001,49.231,47.1536479666669,0.6946,0.6145,-6.729411764705882
6.051,48.84,47.1536479666669,0.6935,0.6145,-6.729411764705882
6.101,49.133,47.145308368084976,0.6916,0.6145,-6.91764705882353
6.151,49.084,47.145308368084976,0.6897,0.6145,-6.91764705882353
6.201,49.06,47.16275462727324,0.6877,0.6145,-6.870588235294117
6.251,48.913,47.16275462727324,0.6863,0.6145,-6.870588235294117
6.301,49.231,47.13507233440884,0.6849,0.6145,-6.870588235294117
6.351,49.158,47.13507233440884,0.6834,0.6145,-6.776470588235294
6.401,49.28,47.160359214893504,0.6816,0.6145,-6.776470588235294
6.451,48.913,47.08645650317441,0.6803,0.6145,-6.870588235294117
6.501,49.084,47.08645650317441,0.6781,0.6145,-6.91764705882353
6.551,49.28,47.167074398925024,0.6769,0.6145,-6.91764705882353
6.601,49.133,47.167074398925024,0.675,0.6145,-6.870588235294117
6.651,49.158,47.21061215531901,0.6727,0.6145,-6.870588235294117
6.701,48.962,47.08125499523792,0.6715,0.6145,-6.870588235294117
6.751,49.109,47.08125499523792,0.6699,0.6145,-6.870588235294117
6.801,48.791,47.181799087097076,0.6679,0.6145,-6.870588235294117
6.851,48.889,47.181799087097076,0.6662,0.6145,-6.870588235294117
6.901,49.133,47.18778741063818,0.6642,0.6145,-6.870588235294117
6.951,48.523,47.11813272698391,0.6626,0.6145,-6.776470588235294
7.001,48.425,47.11813272698391,0.6607,0.6145,-6.870588235294117
7.051,48.84,47.17658719892502,0.6592,0.6145,-6.870588235294117
7.101,48.816,47.17658719892502,0.6576,0.6145,-6.588235294117647
7.151,49.28,47.18308891276585,0.6557,0.6145,-6.588235294117647
7.201,49.06,47.14089364285689,0.6539,0.6145,-6.729411764705882
7.251,48.889,47.14089364285689,0.6523,0.6145,-6.91764705882353
7.301,49.011,47.21221241935517,0.65,0.6145,-6.91764705882353
7.351,48.962,47.21221241935517,0.6492,0.6145,-6.776470588235294
7.401,49.158,47.15952591914884,0.6471,0.6145,-6.776470588235294
7.451,48.571,47.15793015079339,0.6452,0.6145,-6.776470588235294
7.501,49.06,47.15793015079339,0.6442,0.6145,-6.870588235294117
7.551,48.938,47.194193298925015,0.6418,0.6145,-6.870588235294117
7.601,49.158,47.194193298925015,0.6403,0.6145,-6.823529411764706
7.651,48.816,47.17468786808501,0.6388,0.6145,-6.823529411764706
7.701,48.913,47.16829585079339,0.6369,0.6145,-6.870588235294117
7.751,49.084,47.16829585079339,0.6352,0.6145,-6.870588235294117
7.801,48.791,47.13830316989265,0.6347,0.6145,-6.776470588235294
7.851,49.255,47.13830316989265,0.6325,0.6145,-6.776470588235294
7.901,48.938,47.22268111063818,0.631,0.6145,-6.729411764705882
7.951,48.889,47.14697521904741,0.6295,0.6145,-6.729411764705882
8.001,49.206,47.14697521904741,0.6278,0.6145,-6.776470588235294
8.051,49.035,47.233201431183105,0.6258,0.6145,-6.776470588235294
8.101,48.816,47.233201431183105,0.625,0.6145,-6.870588235294117
8.151,49.28,47.1824853212765,0.6231,0.6145,-6.870588235294117
8.201,48.913,47.16046861904741,0.6216,0.6145,-6.729411764705882
8.251,48.84,47.16046861904741,0.6207,0.6145,-6.91764705882353
8.301,48.425,47.18598744623678,0.619,0.6145,-6.91764705882353
8.351,49.06,47.18598744623678,0.6175,0.6145,-6.729411764705882
8.401,48.962,47.183993223404165,0.6165,0.6145,-6.729411764705882
8.451,49.158,47.18117342698391,0.6149,0.6145,-6.823529411764706
8.501,48.987,47.18117342698391,0.6133,0.6145,-6.776470588235294
8.551,48.889,47.18262191397868,0.6126,0.6145,-6.776470588235294
8.601,49.109,47.18262191397868,0.611,0.6145,-6.776470588235294
8.651,49.06,47.187599272726615,0.6099,0.6145,-6.776470588235294
8.701,49.084,47.187599272726615,0.6083,0.6145,-6.823529411764706
8.751,48.938,47.19935525806471,0.6075,0.6145,-6.823529411764706
8.801,48.816,47.19935525806471,0.6058,0.6145,-6.823529411764706
8.851,48.791,47.220251821276506,0.6048,0.6145,-6.776470588235294
8.901,48.864,47.220251821276506,0.6038,0.6145,-6.776470588235294
8.951,49.035,47.196613163636684,0.6023,0.6145,-6.729411764705882
9.001,49.426,47.196613163636684,0.601,0.6145,-6.729411764705882
9.051,48.913,47.22933814623676,0.5997,0.6145,-6.729411764705882
9.101,49.206,47.22933814623676,0.5983,0.6145,-6.964705882352941
9.151,49.109,47.2402152212765,0.597,0.6145,-6.964705882352941
9.201,48.987,47.195414395237925,0.5958,0.6145,-6.870588235294117
9.251,49.084,47.195414395237925,0.5951,0.6145,-6.823529411764706
9.301,48.547,47.21921392580661,0.5937,0.6145,-6.823529411764706
9.351,49.28,47.21921392580661,0.5924,0.6145,-6.823529411764706
9.401,48.913,47.24647962340417,0.5912,0.6145,-6.823529411764706
9.451,48.889,47.20453968730143,0.5901,0.6145,-6.870588235294117
9.501,48.962,47.20453968730143,0.5887,0.6145,-6.729411764705882
9.551,49.402,47.28149097849485,0.5872,0.6145,-6.729411764705882
9.601,48.889,47.28149097849485,0.5864,0.6145,-6.776470588235294
9.651,49.06,47.23318562978716,0.5853,0.6145,-6.776470588235294
9.701,48.889,47.256103519047414,0.5838,0.6145,-6.729411764705882
9.751,48.694,47.256103519047414,0.5825,0.6145,-6.823529411764706
9.801,49.084,47.27955210215073,0.5813,0.6145,-6.823529411764706
9.851,49.133,47.27955210215073,0.5802,0.6145,-6.682352941176471
9.901,49.28,47.25819395454491,0.579,0.6145,-6.682352941176471
9.951,49.206,47.25819395454491,0.578,0.6145,-6.823529411764706
10.001,49.035,47.274248525806634,0.5769,0.6145,-6.870588235294117
10.051,49.035,47.274248525806634,0.5756,0.6145,-6.870588235294117
10.101,49.011,47.28650777659568,0.5747,0.6145,-6.776470588235294
10.151,48.889,47.31856444285691,0.5729,0.6145,-6.776470588235294
10.201,49.255,47.31856444285691,0.5721,0.6145,-6.776470588235294
10.251,49.109,47.2912889817206,0.5709,0.6145,-6.729411764705882
10.301,48.791,47.2912889817206,0.5697,0.6145,-6.729411764705882
10.351,49.06,47.309488576595676,0.5687,0.6145,-6.823529411764706
10.401,49.035,47.309488576595676,0.5678,0.6145,-6.823529411764706
10.451,49.182,47.28787793636388,0.5668,0.6145,-6.776470588235294
10.501,48.913,47.28787793636388,0.5648,0.6145,-6.776470588235294
10.551,49.304,47.35676279032279,0.5641,0.6145,-6.776470588235294
10.601,49.109,47.35676279032279,0.5629,0.6145,-6.729411764705882
10.651,48.425,47.34349572553183,0.5618,0.6145,-6.729411764705882
10.701,48.962,47.33847471111091,0.5604,0.6145,-6.776470588235294
10.751,48.694,47.33847471111091,0.56,0.6145,-6.541176470588235
10.801,48.962,47.30500827311837,0.5591,0.6145,-6.541176470588235
10.851,48.962,47.30500827311837,0.558,0.6145,-6.635294117647059
10.901,48.84,47.36012116363577,0.5566,0.6145,-6.635294117647059
10.951,49.158,47.36012116363577,0.5557,0.6145,-6.729411764705882
11.001,49.06,47.33565416129045,0.5551,0.6145,-6.682352941176471
11.051,48.694,47.33565416129045,0.5531,0.6145,-6.682352941176471
11.101,48.571,47.37669212765951,0.553,0.6145,-6.776470588235294
11.151,48.791,47.334006963491966,0.5522,0.6145,-6.776470588235294
11.201,49.035,47.334006963491966,0.551,0.6145,-6.588235294117647
11.251,48.938,47.39919296989266,0.55,0.6145,-6.682352941176471
11.301,49.206,47.39919296989266,0.549,0.6145,-6.682352941176471
11.351,48.547,47.380961731914844,0.5483,0.6145,-6.682352941176471
11.401,48.962,47.380961731914844,0.5476,0.6145,-6.682352941176471
11.451,49.28,47.34538274545466,0.5473,0.6145,-6.541176470588235
11.501,48.864,47.34538274545466,0.5453,0.6145,-6.729411764705882
11.551,48.523,47.41789068172057,0.5453,0.6145,-6.729411764705882
