time_s,depth_m,depth_setpoint_m,depth_error_m,velocity_mps
0.352,0.8317,0.4613,-0.3704,0.0
0.401,0.8321,0.4613,-0.3708,0.0082
0.451,0.8317,0.4613,-0.3704,0.0
0.501,0.8317,0.4613,-0.3704,0.0
0.551,0.8317,0.4613,-0.3704,0.0
0.601,0.8317,0.4613,-0.3704,0.0
0.651,0.8314,0.4613,-0.3701,0.0
0.701,0.8314,0.4613,-0.3701,0.0
0.751,0.8312,0.4613,-0.3699,0.0
0.801,0.8312,0.4613,-0.3699,0.0
0.851,0.8312,0.4613,-0.3699,0.0
0.901,0.8312,0.4613,-0.3699,0.0
0.951,0.8312,0.4613,-0.3699,0.0
1.001,0.8312,0.4613,-0.3699,0.0
1.051,0.8312,0.4613,-0.3699,0.0
1.101,0.8312,0.4613,-0.3699,0.0
1.151,0.8311,0.4613,-0.3698,0.0
1.201,0.8312,0.4613,-0.3699,0.0
1.251,0.8312,0.4613,-0.3699,0.0
1.301,0.8312,0.4613,-0.3699,0.0
1.351,0.8312,0.4613,-0.3699,0.0
1.401,0.8312,0.4613,-0.3699,0.0
1.451,0.8312,0.4613,-0.3699,0.0
1.502,0.8312,0.4613,-0.3699,0.0
1.557,0.8313,0.4613,-0.37,0.0
1.606,0.8312,0.4613,-0.3699,0.0
1.656,0.8312,0.4613,-0.3699,0.0
1.706,0.8312,0.4613,-0.3699,0.0
1.756,0.8312,0.4613,-0.3699,0.0
1.806,0.8312,0.4613,-0.3699,0.0
1.856,0.8312,0.4613,-0.3699,0.0
1.906,0.8312,0.4613,-0.3699,0.0
1.956,0.8312,0.4613,-0.3699,0.0
2.006,0.8312,0.4613,-0.3699,0.0
2.056,0.8312,0.4613,-0.3699,0.0
2.106,0.8312,0.4613,-0.3699,0.0
2.156,0.8312,0.4613,-0.3699,0.0
2.206,0.8312,0.4613,-0.3699,0.0
2.256,0.8312,0.4613,-0.3699,0.0
2.306,0.8312,0.4613,-0.3699,0.0
2.356,0.8312,0.4613,-0.3699,0.0
2.406,0.8312,0.4613,-0.3699,0.0
2.456,0.8312,0.4613,-0.3699,0.0
2.506,0.8313,0.4613,-0.37,0.0
2.556,0.8313,0.4613,-0.37,0.0
2.606,0.8313,0.4613,-0.37,0.0
2.656,0.8313,0.4613,-0.37,0.0
2.706,0.8314,0.4613,-0.3701,0.0
2.756,0.8314,0.4613,-0.3701,0.0
2.806,0.8314,0.4613,-0.3701,0.0
2.856,0.8314,0.4613,-0.3701,0.0
2.906,0.8314,0.4613,-0.3701,0.0
2.956,0.8314,0.4613,-0.3701,0.0
3.006,0.8315,0.4613,-0.3702,0.0
3.056,0.8315,0.4613,-0.3702,0.0
3.106,0.8315,0.4613,-0.3702,0.0
3.156,0.8315,0.4613,-0.3702,0.0
3.206,0.8315,0.4613,-0.3702,0.0
3.256,0.8315,0.4613,-0.3702,0.0
3.306,0.8315,0.4613,-0.3702,0.0
3.356,0.8315,0.4613,-0.3702,0.0
3.406,0.8315,0.4613,-0.3702,0.0
3.456,0.8315,0.4613,-0.3702,0.0
3.506,0.8315,0.4613,-0.3702,0.0
3.556,0.8315,0.4613,-0.3702,0.0
3.606,0.8315,0.4613,-0.3702,0.0
3.656,0.8314,0.4613,-0.3701,0.0
3.706,0.8315,0.4613,-0.3702,0.0
3.756,0.8315,0.4613,-0.3702,0.0
3.806,0.8315,0.4613,-0.3702,0.0
3.856,0.8315,0.4613,-0.3702,0.0
3.906,0.8315,0.4613,-0.3702,0.0
3.956,0.8315,0.4613,-0.3702,0.0
4.006,0.8315,0.4613,-0.3702,0.0
4.056,0.8316,0.4613,-0.3703,0.0
4.106,0.8315,0.4613,-0.3702,0.0
4.156,0.8316,0.4613,-0.3703,0.0
4.206,0.8316,0.4613,-0.3703,0.0
4.256,0.8316,0.4613,-0.3703,0.0
4.306,0.8316,0.4613,-0.3703,0.0
4.356,0.8317,0.4613,-0.3704,0.0
4.406,0.8317,0.4613,-0.3704,0.0
4.456,0.8316,0.4613,-0.3703,0.0
4.506,0.8316,0.4613,-0.3703,0.0
4.556,0.8316,0.4613,-0.3703,0.0
4.606,0.8316,0.4613,-0.3703,0.0
4.656,0.8316,0.4613,-0.3703,0.0
4.706,0.8316,0.4613,-0.3703,0.0
4.756,0.8316,0.4613,-0.3703,0.0
4.806,0.8315,0.4613,-0.3702,0.0
4.856,0.8315,0.4613,-0.3702,0.0
4.906,0.8315,0.4613,-0.3702,0.0
4.956,0.8315,0.4613,-0.3702,0.0
5.006,0.8315,0.4613,-0.3702,0.0
5.056,0.8315,0.4613,-0.3702,0.0
5.106,0.8315,0.4613,-0.3702,0.0
5.156,0.8315,0.4613,-0.3702,0.0
5.206,0.8315,0.4613,-0.3702,0.0
5.256,0.8315,0.4613,-0.3702,0.0
5.306,0.8315,0.4613,-0.3702,0.0
5.356,0.8315,0.4613,-0.3702,0.0
5.406,0.8315,0.4613,-0.3702,0.0
5.456,0.8315,0.4613,-0.3702,0.0
5.506,0.8314,0.4613,-0.3701,0.0
5.556,0.8314,0.4613,-0.3701,0.0
5.606,0.8314,0.4613,-0.3701,0.0
5.656,0.8314,0.4613,-0.3701,0.0
5.706,0.8314,0.4613,-0.3701,0.0
5.756,0.8314,0.4613,-0.3701,0.0
5.806,0.8314,0.4613,-0.3701,0.0
5.856,0.8314,0.4613,-0.3701,0.0
5.906,0.8314,0.4613,-0.3701,0.0
5.956,0.8314,0.4613,-0.3701,0.0
6.006,0.8314,0.4613,-0.3701,0.0
6.056,0.8314,0.4613,-0.3701,0.0
6.106,0.8314,0.4613,-0.3701,0.0
6.156,0.8314,0.4613,-0.3701,0.0
6.206,0.8314,0.4613,-0.3701,0.0
6.256,0.8314,0.4613,-0.3701,0.0
6.306,0.8314,0.4613,-0.3701,0.0
6.356,0.8315,0.4613,-0.3702,0.0
6.406,0.8314,0.4613,-0.3701,0.0
6.456,0.8314,0.4613,-0.3701,0.0
6.506,0.8314,0.4613,-0.3701,0.0
6.556,0.8314,0.4613,-0.3701,0.0
6.606,0.8314,0.4613,-0.3701,0.0
6.656,0.8314,0.4613,-0.3701,0.0
6.706,0.8314,0.4613,-0.3701,0.0
6.756,0.8314,0.4613,-0.3701,0.0
6.806,0.8315,0.4613,-0.3702,0.0
6.856,0.8315,0.4613,-0.3702,0.0
6.906,0.8315,0.4613,-0.3702,0.0
6.956,0.8316,0.4613,-0.3703,0.0
7.006,0.8315,0.4613,-0.3702,0.0
7.056,0.8316,0.4613,-0.3703,0.0
7.106,0.8316,0.4613,-0.3703,0.0
7.156,0.8316,0.4613,-0.3703,0.0
7.206,0.8316,0.4613,-0.3703,0.0
7.256,0.8316,0.4613,-0.3703,0.0
7.306,0.8317,0.4613,-0.3704,0.0
7.356,0.8316,0.4613,-0.3703,0.0
7.406,0.8316,0.4613,-0.3703,0.0
7.456,0.8317,0.4613,-0.3704,0.0
7.506,0.8317,0.4613,-0.3704,0.0
7.556,0.8317,0.4613,-0.3704,0.0
7.606,0.8317,0.4613,-0.3704,0.0
7.656,0.8317,0.4613,-0.3704,0.0
7.706,0.8317,0.4613,-0.3704,0.0
7.756,0.8317,0.4613,-0.3704,0.0
7.806,0.8317,0.4613,-0.3704,0.0
7.856,0.8317,0.4613,-0.3704,0.0
7.906,0.8317,0.4613,-0.3704,0.0
7.956,0.8317,0.4613,-0.3704,0.0
8.006,0.8317,0.4613,-0.3704,0.0
8.056,0.8317,0.4613,-0.3704,0.0
8.106,0.8317,0.4613,-0.3704,0.0
8.156,0.8317,0.4613,-0.3704,0.0
8.206,0.8317,0.4613,-0.3704,0.0
8.256,0.8317,0.4613,-0.3704,0.0
8.306,0.8317,0.4613,-0.3704,0.0
8.356,0.8317,0.4613,-0.3704,0.0
8.406,0.8317,0.4613,-0.3704,0.0
8.456,0.8317,0.4613,-0.3704,0.0
8.506,0.8317,0.4613,-0.3704,0.0
8.556,0.8317,0.4613,-0.3704,0.0
