time_s,actuator_mm,actuator_setpoint_mm,depth_filtered_m,depth_setpoint_m,motor_cmd
0.352,49.304,50.0,0.8317,0.4613,0.0
0.401,49.304,50.0,0.8321,0.4613,0.0
0.451,49.304,50.0,0.8317,0.4613,0.0
0.501,49.304,50.0,0.8317,0.4613,0.0
0.551,49.304,50.0,0.8317,0.4613,0.0
0.601,49.304,50.0,0.8317,0.4613,0.0
0.651,49.304,50.0,0.8314,0.4613,0.0
0.701,49.353,50.0,0.8314,0.4613,0.0
0.751,49.304,50.0,0.8312,0.4613,0.0
0.801,49.377,50.0,0.8312,0.4613,0.0
0.851,49.353,50.0,0.8312,0.4613,0.0
0.901,49.353,50.0,0.8312,0.4613,0.0
0.951,49.328,50.0,0.8312,0.4613,0.0
1.001,49.402,50.0,0.8312,0.4613,0.0
1.051,49.353,50.0,0.8312,0.4613,0.0
1.101,49.304,50.0,0.8312,0.4613,0.0
1.151,49.328,50.0,0.8311,0.4613,0.0
1.201,49.353,50.0,0.8312,0.4613,0.0
1.251,49.255,50.0,0.8312,0.4613,0.0
1.301,49.28,50.39588928222656,0.8312,0.4613,0.0
1.351,49.28,50.39588928222656,0.8312,0.4613,0.0
1.401,49.304,50.39588928222656,0.8312,0.4613,0.0
1.451,49.328,50.39588928222656,0.8312,0.4613,0.0
1.502,49.548,50.39588928222656,0.8312,0.4613,7.341176470588235
1.557,49.304,50.39588928222656,0.8313,0.4613,7.341176470588235
1.606,49.304,50.39588928222656,0.8312,0.4613,7.341176470588235
1.656,49.915,50.39588928222656,0.8312,0.4613,7.482352941176471
1.706,49.963,50.39588928222656,0.8312,0.4613,7.482352941176471
1.756,50.281,50.39588928222656,0.8312,0.4613,7.247058823529412
1.806,50.159,50.39588928222656,0.8312,0.4613,7.247058823529412
1.856,50.672,50.39588928222656,0.8312,0.4613,7.105882352941176
1.906,50.696,50.39588928222656,0.8312,0.4613,7.105882352941176
1.956,50.818,50.39588928222656,0.8312,0.4613,-7.152941176470589
2.006,51.306,50.39588928222656,0.8312,0.4613,-7.152941176470589
2.056,50.794,50.39588928222656,0.8312,0.4613,-7.152941176470589
2.106,51.16,50.39588928222656,0.8312,0.4613,-7.3882352941176475
2.156,50.989,50.39588928222656,0.8312,0.4613,-7.3882352941176475
2.206,50.574,50.39588928222656,0.8312,0.4613,-7.341176470588235
2.256,50.379,50.39588928222656,0.8312,0.4613,-7.294117647058823
2.306,50.379,51.8958854675293,0.8312,0.4613,-7.294117647058823
2.356,50.256,51.8958854675293,0.8312,0.4613,0.0
2.406,50.305,51.8958854675293,0.8312,0.4613,0.0
2.456,50.305,51.8958854675293,0.8312,0.4613,7.670588235294118
2.506,50.379,51.8958854675293,0.8313,0.4613,7.670588235294118
2.556,50.452,51.8958854675293,0.8313,0.4613,7.670588235294118
2.606,50.842,51.8958854675293,0.8313,0.4613,7.670588235294118
2.656,51.331,51.8958854675293,0.8313,0.4613,7.623529411764705
2.706,51.404,51.8958854675293,0.8314,0.4613,7.623529411764705
2.756,51.722,51.8958854675293,0.8314,0.4613,7.294117647058823
2.806,52.161,51.8958854675293,0.8314,0.4613,7.294117647058823
2.856,52.65,51.8958854675293,0.8314,0.4613,7.105882352941176
2.906,52.65,51.8958854675293,0.8314,0.4613,7.105882352941176
2.956,53.065,51.8958854675293,0.8314,0.4613,-7.341176470588235
3.006,53.089,51.8958854675293,0.8315,0.4613,-7.341176470588235
3.056,52.991,51.8958854675293,0.8315,0.4613,-7.341176470588235
