time_s,depth_m,depth_setpoint_m,depth_error_m,velocity_mps
0.352,0.8353,0.7644,-0.0709,0.0
0.401,0.8359,0.7644,-0.0715,0.0122
0.451,0.8359,0.7644,-0.0715,0.0
0.501,0.8363,0.7644,-0.0719,0.008
0.551,0.8363,0.7644,-0.0719,0.0
0.601,0.8365,0.7644,-0.0721,0.004
0.651,0.8363,0.7644,-0.0719,0.0
0.701,0.8365,0.7644,-0.0721,0.004
0.751,0.8365,0.7644,-0.0721,0.0
0.801,0.8366,0.7644,-0.0722,0.002
0.851,0.8366,0.7644,-0.0722,0.0
0.901,0.8368,0.7644,-0.0724,0.002
0.951,0.8368,0.7644,-0.0724,0.0
1.001,0.8369,0.7644,-0.0725,0.002
1.051,0.8369,0.7644,-0.0725,0.0
1.101,0.8369,0.7644,-0.0725,0.0
1.151,0.8369,0.7644,-0.0725,0.0
1.201,0.837,0.7644,-0.0726,0.0
1.251,0.837,0.7644,-0.0726,0.0
1.301,0.837,0.7644,-0.0726,0.0
1.351,0.8369,0.7644,-0.0725,0.0
1.401,0.8369,0.7644,-0.0725,0.0
1.451,0.837,0.7644,-0.0726,0.0
1.501,0.837,0.7644,-0.0726,0.0
1.551,0.837,0.7644,-0.0726,0.0
1.601,0.837,0.7644,-0.0726,0.0
1.651,0.837,0.7644,-0.0726,0.0
1.701,0.8371,0.7644,-0.0727,0.0
1.751,0.8374,0.7644,-0.073,0.0
1.801,0.8375,0.7644,-0.0731,0.0
1.851,0.8376,0.7644,-0.0732,0.002
1.901,0.838,0.7644,-0.0736,0.002
1.951,0.8383,0.7644,-0.0739,0.002
2.001,0.839,0.7644,-0.0746,0.002
2.051,0.839,0.7644,-0.0746,0.002
2.101,0.8391,0.7644,-0.0747,0.002
2.151,0.8397,0.7644,-0.0753,0.006
2.201,0.8401,0.7644,-0.0757,0.006
2.251,0.8402,0.7644,-0.0758,0.006
2.301,0.8404,0.7644,-0.076,0.006
2.351,0.8406,0.7644,-0.0762,0.004
2.401,0.8412,0.7644,-0.0768,0.004
2.451,0.8413,0.7644,-0.0769,0.004
2.501,0.8419,0.7644,-0.0775,0.004
2.551,0.8419,0.7644,-0.0775,0.004
2.601,0.8419,0.7644,-0.0775,0.004
2.651,0.8419,0.7644,-0.0775,0.002
2.701,0.8419,0.7644,-0.0775,0.002
2.751,0.8419,0.7644,-0.0775,0.0
2.801,0.8419,0.7644,-0.0775,0.0
2.851,0.8419,0.7644,-0.0775,0.0
2.901,0.8419,0.7644,-0.0775,0.0
2.951,0.8419,0.7644,-0.0775,0.0
3.001,0.8419,0.7644,-0.0775,0.0
3.051,0.8419,0.7644,-0.0775,0.0
3.101,0.8413,0.7644,-0.0769,0.0
3.151,0.8413,0.7644,-0.0769,0.0
3.201,0.8408,0.7644,-0.0764,0.0
3.251,0.8407,0.7644,-0.0763,0.0
3.301,0.8405,0.7644,-0.0761,0.0
3.351,0.8405,0.7644,-0.0761,0.0
3.401,0.8401,0.7644,-0.0757,-0.002
3.451,0.8398,0.7644,-0.0754,-0.004
3.501,0.8397,0.7644,-0.0753,-0.004
3.551,0.8396,0.7644,-0.0752,-0.002
3.601,0.8394,0.7644,-0.075,-0.004
3.651,0.8393,0.7644,-0.0749,-0.002
3.701,0.8387,0.7644,-0.0743,-0.004
3.751,0.8386,0.7644,-0.0742,-0.002
3.801,0.8385,0.7644,-0.0741,-0.002
3.851,0.8379,0.7644,-0.0735,-0.002
3.901,0.8375,0.7644,-0.0731,-0.002
3.951,0.8371,0.7644,-0.0727,-0.004
4.001,0.8368,0.7644,-0.0724,-0.006
4.051,0.8367,0.7644,-0.0723,-0.006
4.101,0.8362,0.7644,-0.0718,-0.008
4.151,0.8361,0.7644,-0.0717,-0.006
4.201,0.8355,0.7644,-0.0711,-0.008
4.251,0.8341,0.7644,-0.0697,-0.008
4.301,0.8339,0.7644,-0.0695,-0.008
4.351,0.8337,0.7644,-0.0693,-0.006
4.401,0.8326,0.7644,-0.0682,-0.006
4.451,0.832,0.7644,-0.0676,-0.01
4.501,0.8316,0.7644,-0.0672,-0.01
4.551,0.83,0.7644,-0.0656,-0.012
4.601,0.8291,0.7644,-0.0647,-0.012
4.651,0.8285,0.7644,-0.0641,-0.012
4.701,0.8271,0.7644,-0.0627,-0.012
4.751,0.8265,0.7644,-0.0621,-0.012
4.801,0.8258,0.7644,-0.0614,-0.014
4.851,0.825,0.7644,-0.0606,-0.014
4.901,0.8233,0.7644,-0.0589,-0.016
4.951,0.8223,0.7644,-0.0579,-0.018
5.001,0.8216,0.7644,-0.0572,-0.016
5.051,0.8201,0.7644,-0.0557,-0.016
5.101,0.819,0.7644,-0.0546,-0.02
5.151,0.8185,0.7644,-0.0541,-0.016
5.201,0.8169,0.7644,-0.0525,-0.02
5.251,0.8151,0.7644,-0.0507,-0.022
5.301,0.8148,0.7644,-0.0504,-0.022
5.351,0.813,0.7644,-0.0486,-0.022
5.401,0.8114,0.7644,-0.047,-0.03
5.451,0.8107,0.7644,-0.0463,-0.03
5.501,0.8095,0.7644,-0.0451,-0.024
5.551,0.8078,0.7644,-0.0434,-0.032
5.601,0.8069,0.7644,-0.0425,-0.032
5.651,0.8048,0.7644,-0.0404,-0.032
5.701,0.8032,0.7644,-0.0388,-0.032
5.751,0.8015,0.7644,-0.0371,-0.032
5.801,0.8003,0.7644,-0.0359,-0.032
5.851,0.7983,0.7644,-0.0339,-0.032
5.901,0.7971,0.7644,-0.0327,-0.032
5.951,0.7956,0.7644,-0.0312,-0.032
6.001,0.7931,0.7644,-0.0287,-0.032
6.051,0.7919,0.7644,-0.0275,-0.032
6.101,0.7903,0.7644,-0.0259,-0.032
6.151,0.7882,0.7644,-0.0238,-0.032
6.201,0.7863,0.7644,-0.0219,-0.032
6.251,0.7853,0.7644,-0.0209,-0.032
6.301,0.7834,0.7644,-0.019,-0.032
6.351,0.7809,0.7644,-0.0165,-0.038
6.401,0.7798,0.7644,-0.0154,-0.038
6.451,0.7779,0.7644,-0.0135,-0.038
6.501,0.7758,0.7644,-0.0114,-0.038
6.551,0.7745,0.7644,-0.0101,-0.038
6.601,0.7731,0.7644,-0.0087,-0.038
6.651,0.7715,0.7644,-0.0071,-0.032
6.701,0.7696,0.7644,-0.0052,-0.038
6.751,0.7683,0.7644,-0.0039,-0.032
6.801,0.7668,0.7644,-0.0024,-0.03
6.851,0.7649,0.7644,-0.0005,-0.032
6.901,0.7638,0.7644,0.0006,-0.03
6.951,0.7621,0.7644,0.0023,-0.03
7.001,0.7602,0.7644,0.0042,-0.032
7.051,0.7589,0.7644,0.0055,-0.032
7.101,0.7575,0.7644,0.0069,-0.03
7.151,0.7555,0.7644,0.0089,-0.03
7.201,0.7536,0.7644,0.0108,-0.034
7.251,0.7532,0.7644,0.0112,-0.034
7.301,0.7511,0.7644,0.0133,-0.034
7.351,0.7495,0.7644,0.0149,-0.034
7.401,0.7484,0.7644,0.016,-0.032
7.451,0.7467,0.7644,0.0177,-0.032
7.501,0.7445,0.7644,0.0199,-0.034
7.551,0.7433,0.7644,0.0211,-0.034
7.601,0.7416,0.7644,0.0228,-0.034
7.651,0.7397,0.7644,0.0247,-0.034
7.701,0.7386,0.7644,0.0258,-0.034
7.751,0.7371,0.7644,0.0273,-0.032
7.801,0.7345,0.7644,0.0299,-0.034
7.851,0.7329,0.7644,0.0315,-0.034
7.901,0.7311,0.7644,0.0333,-0.034
